date,date_str,ticker,open,high,low,close,adj_close,volume,dividends,stock_splits,company_name
2024-03-12 00:00:00-04:00,2024-03-12,GOOGL,136.00238731666215,138.33477032136187,136.00238731666215,137.46136474609375,137.46136474609375,27563400,0.0,0.0,Alphabet Inc.
2024-03-13 00:00:00-04:00,2024-03-13,GOOGL,137.95761497005276,140.03193806409257,137.9476954137514,138.74168395996094,138.74168395996094,23347200,0.0,0.0,Alphabet Inc.
2024-03-14 00:00:00-04:00,2024-03-14,GOOGL,140.13120561748423,142.51320173883516,139.40668419509728,142.02688598632812,142.02688598632812,42753400,0.0,0.0,Alphabet Inc.
2024-03-15 00:00:00-04:00,2024-03-15,GOOGL,141.43140078025397,142.1062942304719,138.97992195518043,140.1212921142578,140.1212921142578,49475400,0.0,0.0,Alphabet Inc.
2024-03-18 00:00:00-04:00,2024-03-18,GOOGL,147.4955587325886,151.00900524024846,146.06635501951953,146.57252502441406,146.57252502441406,69273700,0.0,0.0,Alphabet Inc.
2024-03-19 00:00:00-04:00,2024-03-19,GOOGL,147.04892948770356,147.67419472468532,144.98452590354466,145.92739868164062,145.92739868164062,24070400,0.0,0.0,Alphabet Inc.
2024-03-20 00:00:00-04:00,2024-03-20,GOOGL,146.89013190121898,147.7436832734465,145.6395862302464,147.6245880126953,147.6245880126953,21311500,0.0,0.0,Alphabet Inc.
2024-03-21 00:00:00-04:00,2024-03-21,GOOGL,148.34910531390932,149.24235003352564,145.79837082481882,146.49313354492188,146.49313354492188,24755600,0.0,0.0,Alphabet Inc.
2024-03-22 00:00:00-04:00,2024-03-22,GOOGL,148.0017532026702,150.44331247348805,147.86280366006199,149.63938903808594,149.63938903808594,29211800,0.0,0.0,Alphabet Inc.
2024-03-25 00:00:00-04:00,2024-03-25,GOOGL,148.8155806383432,149.25228343768953,146.71148367170483,148.94461059570312,148.94461059570312,19229300,0.0,0.0,Alphabet Inc.
2024-03-26 00:00:00-04:00,2024-03-26,GOOGL,149.09349296069317,151.1181882221387,148.85528728225617,149.5401153564453,149.5401153564453,22149100,0.0,0.0,Alphabet Inc.
2024-03-27 00:00:00-04:00,2024-03-27,GOOGL,150.0462745317352,150.50283159628924,147.78337375554537,149.7386016845703,149.7386016845703,22879200,0.0,0.0,Alphabet Inc.
2024-03-28 00:00:00-04:00,2024-03-28,GOOGL,149.71878524234197,150.294422508123,149.04387667224117,149.7981719970703,149.7981719970703,24485400,0.0,0.0,Alphabet Inc.
2024-04-01 00:00:00-04:00,2024-04-01,GOOGL,149.5599671303415,154.57209984115423,149.48056523884867,154.323974609375,154.323974609375,31730800,0.0,0.0,Alphabet Inc.
2024-04-02 00:00:00-04:00,2024-04-02,GOOGL,152.34889138814307,153.53988946458512,151.0090090869194,153.40093994140625,153.40093994140625,24586000,0.0,0.0,Alphabet Inc.
2024-04-03 00:00:00-04:00,2024-04-03,GOOGL,152.44814641496717,153.9170435269461,151.58466032180885,153.75823974609375,153.75823974609375,24705000,0.0,0.0,Alphabet Inc.
2024-04-04 00:00:00-04:00,2024-04-04,GOOGL,152.34891345621864,153.6093940490146,149.3217821795186,149.40118408203125,149.40118408203125,34724700,0.0,0.0,Alphabet Inc.
2024-04-05 00:00:00-04:00,2024-04-05,GOOGL,148.90492090258869,152.26949862092886,148.47815275024013,151.3563995361328,151.3563995361328,23459200,0.0,0.0,Alphabet Inc.
2024-04-08 00:00:00-04:00,2024-04-08,GOOGL,151.63431250953576,154.10564562982418,151.46558914468523,153.6887969970703,153.6887969970703,20702000,0.0,0.0,Alphabet Inc.
2024-04-09 00:00:00-04:00,2024-04-09,GOOGL,154.91945877952742,157.37093716554625,154.02621404495505,155.42564392089844,155.42564392089844,31079500,0.0,0.0,Alphabet Inc.
2024-04-10 00:00:00-04:00,2024-04-10,GOOGL,155.03858328938844,155.43557761990488,153.52004287147383,154.96910095214844,154.96910095214844,22838600,0.0,0.0,Alphabet Inc.
2024-04-11 00:00:00-04:00,2024-04-11,GOOGL,155.73334692800734,158.48256399502026,155.28672447423406,158.214599609375,158.214599609375,27166400,0.0,0.0,Alphabet Inc.
2024-04-12 00:00:00-04:00,2024-04-12,GOOGL,156.7754663121818,159.01851314437133,155.96160821412113,156.54718017578125,156.54718017578125,25353700,0.0,0.0,Alphabet Inc.
2024-04-15 00:00:00-04:00,2024-04-15,GOOGL,157.6687038087309,158.0458590213951,153.43072045036504,153.69869995117188,153.69869995117188,27136500,0.0,0.0,Alphabet Inc.
2024-04-16 00:00:00-04:00,2024-04-16,GOOGL,153.03370976544159,154.4827525377274,152.27939942073715,153.24212646484375,153.24212646484375,20779500,0.0,0.0,Alphabet Inc.
2024-04-17 00:00:00-04:00,2024-04-17,GOOGL,154.45299200861103,155.902050049897,153.42079769070784,154.3041229248047,154.3041229248047,21763100,0.0,0.0,Alphabet Inc.
2024-04-18 00:00:00-04:00,2024-04-18,GOOGL,154.17508359846744,155.7630910697114,153.46048175084383,154.84005737304688,154.84005737304688,19883000,0.0,0.0,Alphabet Inc.
2024-04-19 00:00:00-04:00,2024-04-19,GOOGL,155.02864105305625,155.1874448352903,151.157893513365,152.93446350097656,152.93446350097656,32615600,0.0,0.0,Alphabet Inc.
2024-04-22 00:00:00-04:00,2024-04-22,GOOGL,153.15281939939192,156.45784938513543,152.90469416152254,155.10804748535156,155.10804748535156,26446200,0.0,0.0,Alphabet Inc.
2024-04-23 00:00:00-04:00,2024-04-23,GOOGL,155.78294214571977,157.77786342870908,155.10803368370046,157.07318115234375,157.07318115234375,21151600,0.0,0.0,Alphabet Inc.
2024-04-24 00:00:00-04:00,2024-04-24,GOOGL,156.30899022616805,158.37339415365952,155.9913826322323,157.9366912841797,157.9366912841797,22779100,0.0,0.0,Alphabet Inc.
2024-04-25 00:00:00-04:00,2024-04-25,GOOGL,150.1951766135992,155.31648535594996,149.73861949474144,154.8301544189453,154.8301544189453,57109700,0.0,0.0,Alphabet Inc.
2024-04-26 00:00:00-04:00,2024-04-26,GOOGL,173.06238823512538,173.399850072579,168.37778247380382,170.66053771972656,170.66053771972656,64665300,0.0,0.0,Alphabet Inc.
2024-04-29 00:00:00-04:00,2024-04-29,GOOGL,167.79218800990293,168.2785188689009,163.9710688984415,164.9040069580078,164.9040069580078,45610000,0.0,0.0,Alphabet Inc.
2024-04-30 00:00:00-04:00,2024-04-30,GOOGL,164.3680750249459,166.83940772348186,161.38065276118826,161.55929565429688,161.55929565429688,33562900,0.0,0.0,Alphabet Inc.
2024-05-01 00:00:00-04:00,2024-05-01,GOOGL,163.06789787937092,165.86674249047698,161.86696514908917,162.63119506835938,162.63119506835938,33493200,0.0,0.0,Alphabet Inc.
2024-05-02 00:00:00-04:00,2024-05-02,GOOGL,163.55422015396346,165.4796743643417,162.6609753825577,165.37049865722656,165.37049865722656,24294500,0.0,0.0,Alphabet Inc.
2024-05-03 00:00:00-04:00,2024-05-03,GOOGL,166.303447513815,166.70045695836217,161.82727393012354,165.98585510253906,165.98585510253906,34662400,0.0,0.0,Alphabet Inc.
2024-05-06 00:00:00-04:00,2024-05-06,GOOGL,166.2042164988209,166.8791098785654,164.78493225886228,166.83941650390625,166.83941650390625,21871300,0.0,0.0,Alphabet Inc.
2024-05-07 00:00:00-04:00,2024-05-07,GOOGL,167.23641214858006,170.47195983372737,167.12723643695188,169.96578979492188,169.96578979492188,28039700,0.0,0.0,Alphabet Inc.
2024-05-08 00:00:00-04:00,2024-05-08,GOOGL,167.73266229376583,168.87403234038655,167.4746174960537,168.1098175048828,168.1098175048828,19569100,0.0,0.0,Alphabet Inc.
2024-05-09 00:00:00-04:00,2024-05-09,GOOGL,168.11972255441077,169.4099767203528,166.9187898325422,168.68545532226562,168.68545532226562,15346700,0.0,0.0,Alphabet Inc.
2024-05-10 00:00:00-04:00,2024-05-10,GOOGL,166.76993866167226,168.57629771677423,164.94374049088748,167.38528442382812,167.38528442382812,29799900,0.0,0.0,Alphabet Inc.
2024-05-13 00:00:00-04:00,2024-05-13,GOOGL,163.02820299532175,168.0105620780994,162.77015819649304,167.87161254882812,167.87161254882812,31327600,0.0,0.0,Alphabet Inc.
2024-05-14 00:00:00-04:00,2024-05-14,GOOGL,168.49690435742923,169.96580164362084,167.5341771453294,169.0626220703125,169.0626220703125,25127100,0.0,0.0,Alphabet Inc.
2024-05-15 00:00:00-04:00,2024-05-15,GOOGL,169.35044756160798,171.3552886431622,169.23133714549078,171.21633911132812,171.21633911132812,26948400,0.0,0.0,Alphabet Inc.
2024-05-16 00:00:00-04:00,2024-05-16,GOOGL,171.990499747309,173.80677848039133,171.3950082058099,172.8738250732422,172.8738250732422,27867900,0.0,0.0,Alphabet Inc.
2024-05-17 00:00:00-04:00,2024-05-17,GOOGL,172.87379384019715,174.94813216308688,172.38747810748998,174.7397003173828,174.7397003173828,24479300,0.0,0.0,Alphabet Inc.
2024-05-20 00:00:00-04:00,2024-05-20,GOOGL,174.8687250885664,177.42937906819694,174.75954939060057,175.59324645996094,175.59324645996094,22554400,0.0,0.0,Alphabet Inc.
2024-05-21 00:00:00-04:00,2024-05-21,GOOGL,175.57342356539291,176.814049834635,174.4916010932611,176.5163116455078,176.5163116455078,16989400,0.0,0.0,Alphabet Inc.
2024-05-22 00:00:00-04:00,2024-05-22,GOOGL,175.31537207270605,175.82154211929756,173.89610294407106,175.0573272705078,175.0573272705078,17880000,0.0,0.0,Alphabet Inc.
2024-05-23 00:00:00-04:00,2024-05-23,GOOGL,175.74214258358214,176.91328638262783,171.6530285552818,172.24853515625,172.24853515625,21024900,0.0,0.0,Alphabet Inc.
2024-05-24 00:00:00-04:00,2024-05-24,GOOGL,173.6677996738125,174.45188384954722,172.34777168660725,173.677734375,173.677734375,16579400,0.0,0.0,Alphabet Inc.
2024-05-28 00:00:00-04:00,2024-05-28,GOOGL,173.1417747585167,175.94063449763217,173.06237287112745,175.0771484375,175.0771484375,20572200,0.0,0.0,Alphabet Inc.
2024-05-29 00:00:00-04:00,2024-05-29,GOOGL,174.1144254654683,175.51385536789155,173.4097583079271,174.58090209960938,174.58090209960938,23388700,0.0,0.0,Alphabet Inc.
2024-05-30 00:00:00-04:00,2024-05-30,GOOGL,173.88616018139018,173.90601444044296,170.50172837010513,170.8193359375,170.8193359375,22931500,0.0,0.0,Alphabet Inc.
2024-05-31 00:00:00-04:00,2024-05-31,GOOGL,170.57122087015406,171.7622190301401,168.16937028994596,171.2064208984375,171.2064208984375,37638900,0.0,0.0,Alphabet Inc.
2024-06-03 00:00:00-04:00,2024-06-03,GOOGL,171.24611844022382,173.22120091176382,169.8764773378859,171.87139892578125,171.87139892578125,27459100,0.0,0.0,Alphabet Inc.
2024-06-04 00:00:00-04:00,2024-06-04,GOOGL,171.98053963216327,172.546272364758,170.60096410813182,172.48670959472656,172.48670959472656,26879600,0.0,0.0,Alphabet Inc.
2024-06-05 00:00:00-04:00,2024-06-05,GOOGL,173.88617261813178,175.32529604295863,172.62569210446975,174.0946044921875,174.0946044921875,22068500,0.0,0.0,Alphabet Inc.
2024-06-06 00:00:00-04:00,2024-06-06,GOOGL,174.5809007873156,175.8215269019053,174.43203171130955,175.40467834472656,175.40467834472656,23251000,0.0,0.0,Alphabet Inc.
2024-06-07 00:00:00-04:00,2024-06-07,GOOGL,175.72230738756323,176.53615034318676,172.99292960170388,173.1517333984375,173.1517333984375,19661400,0.0,0.0,Alphabet Inc.
2024-06-10 00:00:00-04:00,2024-06-10,GOOGL,173.85721846258227,175.9339227397018,171.66126705733578,173.89695739746094,173.89695739746094,23726700,0.2,0.0,Alphabet Inc.
2024-06-11 00:00:00-04:00,2024-06-11,GOOGL,175.09926936296822,175.71532140743605,172.66485401506782,175.49671936035156,175.49671936035156,21540600,0.0,0.0,Alphabet Inc.
2024-06-12 00:00:00-04:00,2024-06-12,GOOGL,177.1163217725909,179.26258771171092,174.98993287783568,176.65924072265625,176.65924072265625,27864700,0.0,0.0,Alphabet Inc.
2024-06-13 00:00:00-04:00,2024-06-13,GOOGL,174.98994497931662,175.61594304528666,173.76777199685736,174.04598999023438,174.04598999023438,20913300,0.0,0.0,Alphabet Inc.
2024-06-14 00:00:00-04:00,2024-06-14,GOOGL,173.1119567987189,175.93389067490244,173.04239472317744,175.6656036376953,175.6656036376953,18063600,0.0,0.0,Alphabet Inc.
2024-06-17 00:00:00-04:00,2024-06-17,GOOGL,174.34406932448942,177.22561906564368,173.69819427096027,176.1127471923828,176.1127471923828,19618500,0.0,0.0,Alphabet Inc.
2024-06-18 00:00:00-04:00,2024-06-18,GOOGL,176.01340565485404,176.2618156783684,172.99274644008725,173.9764404296875,173.9764404296875,21869900,0.0,0.0,Alphabet Inc.
2024-06-20 00:00:00-04:00,2024-06-20,GOOGL,174.2546331587941,176.16242004315566,173.87706028782432,175.17872619628906,175.17872619628906,20160100,0.0,0.0,Alphabet Inc.
2024-06-21 00:00:00-04:00,2024-06-21,GOOGL,175.87430098217567,179.69982150326564,175.48678194241356,178.48757934570312,178.48757934570312,57759000,0.0,0.0,Alphabet Inc.
2024-06-24 00:00:00-04:00,2024-06-24,GOOGL,179.01419374381484,179.73954672974688,177.53366462186347,178.08016967773438,178.08016967773438,18298000,0.0,0.0,Alphabet Inc.
2024-06-25 00:00:00-04:00,2024-06-25,GOOGL,178.47761719658297,183.1179143136271,178.27889222308787,182.8595733642578,182.8595733642578,23130200,0.0,0.0,Alphabet Inc.
2024-06-26 00:00:00-04:00,2024-06-26,GOOGL,181.46850584007797,183.33653901614503,181.31945072020721,182.71055603027344,182.71055603027344,19839000,0.0,0.0,Alphabet Inc.
2024-06-27 00:00:00-04:00,2024-06-27,GOOGL,183.0086314287107,184.86674877735993,182.84966053121667,184.23081970214844,184.23081970214844,18848900,0.0,0.0,Alphabet Inc.
2024-06-28 00:00:00-04:00,2024-06-28,GOOGL,183.14775909122642,183.9526051840592,180.80276773887948,180.99154663085938,180.99154663085938,29156600,0.0,0.0,Alphabet Inc.
2024-07-01 00:00:00-04:00,2024-07-01,GOOGL,181.86592606220148,182.71052611795955,180.1469331256833,181.82618713378906,181.82618713378906,16006100,0.0,0.0,Alphabet Inc.
2024-07-02 00:00:00-04:00,2024-07-02,GOOGL,180.89216044416673,184.38977740074063,180.40527139828873,184.06187438964844,184.06187438964844,17372500,0.0,0.0,Alphabet Inc.
2024-07-03 00:00:00-04:00,2024-07-03,GOOGL,183.67436680423387,184.90647074592763,182.8297667085458,184.63819885253906,184.63819885253906,10242100,0.0,0.0,Alphabet Inc.
2024-07-05 00:00:00-04:00,2024-07-05,GOOGL,184.67794276589416,189.64614308224583,184.618326787977,189.38780212402344,189.38780212402344,20967500,0.0,0.0,Alphabet Inc.
2024-07-08 00:00:00-04:00,2024-07-08,GOOGL,188.69222069497164,188.9605077271216,186.58570884988617,187.8277587890625,187.8277587890625,21035900,0.0,0.0,Alphabet Inc.
2024-07-09 00:00:00-04:00,2024-07-09,GOOGL,189.09961914354798,190.14294413821008,187.51973523943423,187.778076171875,187.778076171875,15121400,0.0,0.0,Alphabet Inc.
2024-07-10 00:00:00-04:00,2024-07-10,GOOGL,187.94700799576873,190.53047817126304,187.82777604241306,189.96409606933594,189.96409606933594,15952500,0.0,0.0,Alphabet Inc.
2024-07-11 00:00:00-04:00,2024-07-11,GOOGL,188.64256383874462,189.64613480059487,183.90289669863316,184.38978576660156,184.38978576660156,25625800,0.0,0.0,Alphabet Inc.
2024-07-12 00:00:00-04:00,2024-07-12,GOOGL,183.90290579597803,185.91999392317484,183.31666179406736,183.89297485351562,183.89297485351562,22898400,0.0,0.0,Alphabet Inc.
2024-07-15 00:00:00-04:00,2024-07-15,GOOGL,183.74391265022248,187.04280482965035,183.74391265022248,185.3436737060547,185.3436737060547,16474000,0.0,0.0,Alphabet Inc.
2024-07-16 00:00:00-04:00,2024-07-16,GOOGL,186.16839882768255,187.47999579867826,182.203769602895,182.75027465820312,182.75027465820312,18290700,0.0,0.0,Alphabet Inc.
2024-07-17 00:00:00-04:00,2024-07-17,GOOGL,181.80630830706235,182.38262131472416,178.75582629160562,179.86871337890625,179.86871337890625,20734100,0.0,0.0,Alphabet Inc.
2024-07-18 00:00:00-04:00,2024-07-18,GOOGL,180.77291456531665,181.33929663243535,175.34764875664283,176.5598907470703,176.5598907470703,25315700,0.0,0.0,Alphabet Inc.
2024-07-19 00:00:00-04:00,2024-07-19,GOOGL,177.74234773802445,179.14336877027299,176.00347754543185,176.5301055908203,176.5301055908203,18881900,0.0,0.0,Alphabet Inc.
2024-07-22 00:00:00-04:00,2024-07-22,GOOGL,179.44146948905654,181.53805079379214,179.0837584316978,180.5146026611328,180.5146026611328,24100300,0.0,0.0,Alphabet Inc.
2024-07-23 00:00:00-04:00,2024-07-23,GOOGL,180.89217569882794,182.44225176435077,180.3854095654304,180.63381958007812,180.63381958007812,36352700,0.0,0.0,Alphabet Inc.
2024-07-24 00:00:00-04:00,2024-07-24,GOOGL,172.4959059646395,175.069429864651,170.72722801961868,171.53207397460938,171.53207397460938,49585200,0.0,0.0,Alphabet Inc.
2024-07-25 00:00:00-04:00,2024-07-25,GOOGL,171.42280540797788,172.3170754912417,166.126701512304,166.21612548828125,166.21612548828125,44852000,0.0,0.0,Alphabet Inc.
2024-07-26 00:00:00-04:00,2024-07-26,GOOGL,166.08693667884336,167.020960798883,163.01659240813447,165.93789672851562,165.93789672851562,41336900,0.0,0.0,Alphabet Inc.
2024-07-29 00:00:00-04:00,2024-07-29,GOOGL,167.75625247848131,169.3460674710784,166.92159847023703,168.45179748535156,168.45179748535156,20293800,0.0,0.0,Alphabet Inc.
2024-07-30 00:00:00-04:00,2024-07-30,GOOGL,169.15728508367997,170.14097901520392,167.36872998762226,169.2069549560547,169.2069549560547,18959700,0.0,0.0,Alphabet Inc.
2024-07-31 00:00:00-04:00,2024-07-31,GOOGL,172.13820531777287,173.14177629603867,168.92873708461033,170.44900512695312,170.44900512695312,25729100,0.0,0.0,Alphabet Inc.
2024-08-01 00:00:00-04:00,2024-08-01,GOOGL,169.16722971206943,172.9430651843941,167.80594760520498,169.67398071289062,169.67398071289062,24531400,0.0,0.0,Alphabet Inc.
2024-08-02 00:00:00-04:00,2024-08-02,GOOGL,165.38144985923282,167.438276847675,163.62270275190997,165.6000518798828,165.6000518798828,29130100,0.0,0.0,Alphabet Inc.
2024-08-05 00:00:00-04:00,2024-08-05,GOOGL,154.5110472195564,163.38424670507362,153.94466504214253,158.23719787597656,158.23719787597656,53630700,0.0,0.0,Alphabet Inc.
2024-08-06 00:00:00-04:00,2024-08-06,GOOGL,158.31668893748787,159.54880819742607,155.41526148190337,157.28329467773438,157.28329467773438,49004600,0.0,0.0,Alphabet Inc.
2024-08-07 00:00:00-04:00,2024-08-07,GOOGL,160.22444407280443,161.94343696392548,157.46212618793052,157.92913818359375,157.92913818359375,25138600,0.0,0.0,Alphabet Inc.
2024-08-08 00:00:00-04:00,2024-08-08,GOOGL,159.48914421954225,162.64892717046854,159.1910643615004,160.99948120117188,160.99948120117188,25578800,0.0,0.0,Alphabet Inc.
2024-08-09 00:00:00-04:00,2024-08-09,GOOGL,158.99233275753915,162.74829078749448,158.04837777910737,162.62905883789062,162.62905883789062,28602300,0.0,0.0,Alphabet Inc.
2024-08-12 00:00:00-04:00,2024-08-12,GOOGL,163.30475433227653,163.85124425062764,160.81070801086153,161.25784301757812,161.25784301757812,15895300,0.0,0.0,Alphabet Inc.
2024-08-13 00:00:00-04:00,2024-08-13,GOOGL,162.3706911348093,163.68228784953342,161.93348717598764,163.1159210205078,163.1159210205078,18551700,0.0,0.0,Alphabet Inc.
2024-08-14 00:00:00-04:00,2024-08-14,GOOGL,161.36712454072207,162.1819165911199,156.70696583237768,159.35003662109375,159.35003662109375,40591100,0.0,0.0,Alphabet Inc.
