expiry_str,expiry_date,strike,type,mark_iv,mark_price,underlying_price,open_interest,bid_price,ask_price,best_bid_price,best_ask_price,volume,instrument_name
10DEC25,2025-12-10,3125.0,C,62.07,0.015095,3125.8898765150934,97.0,0.0145,0.0155,,,98.0,ETH-10DEC25-3125-C
10DEC25,2025-12-10,3125.0,P,62.07,0.0148,3125.8898765150934,315.0,0.0145,0.015,,,343.0,ETH-10DEC25-3125-P
10DEC25,2025-12-10,3150.0,C,61.84,0.011414,3125.903871032594,606.0,0.011,0.012,,,603.0,ETH-10DEC25-3150-C
10DEC25,2025-12-10,3150.0,P,61.84,0.019116,3125.8898765150934,65.0,0.0185,0.0195,,,65.0,ETH-10DEC25-3150-P
10DEC25,2025-12-10,3175.0,C,61.85,0.008451,3125.903871032594,356.0,0.008,0.009,,,368.0,ETH-10DEC25-3175-C
10DEC25,2025-12-10,3175.0,P,61.85,0.02415,3125.903871032594,31.0,0.023,0.0255,,,31.0,ETH-10DEC25-3175-P
10DEC25,2025-12-10,3200.0,C,61.93,0.006112,3125.903871032594,673.0,0.0055,0.0065,,,639.0,ETH-10DEC25-3200-C
10DEC25,2025-12-10,3200.0,P,61.93,0.029809,3125.903871032594,18.0,0.029,0.031,,,18.0,ETH-10DEC25-3200-P
10DEC25,2025-12-10,3250.0,C,62.82,0.003063,3125.8898765150934,96.0,0.0028,0.0032,,,78.0,ETH-10DEC25-3250-C
10DEC25,2025-12-10,3250.0,P,62.82,0.042756,3125.903871032594,0.0,0.0255,0.091,,,0.0,ETH-10DEC25-3250-P
10DEC25,2025-12-10,3300.0,C,64.55,0.001499,3125.903871032594,1621.0,0.0013,0.0017,,,597.0,ETH-10DEC25-3300-C
10DEC25,2025-12-10,3300.0,P,64.55,0.057187,3125.903871032594,0.0,0.0255,0.109,,,0.0,ETH-10DEC25-3300-P
10DEC25,2025-12-10,3400.0,C,70.19,0.000392,3125.903871032594,242.0,0.0003,0.0005,,,161.0,ETH-10DEC25-3400-C
10DEC25,2025-12-10,3400.0,P,70.19,0.088071,3125.903871032594,0.0,0.0001,,,,0.0,ETH-10DEC25-3400-P
11DEC25,2025-12-11,2600.0,C,110.24,0.168798,3125.9819355162967,0.0,0.1365,0.2015,,,0.0,ETH-11DEC25-2600-C
11DEC25,2025-12-11,2600.0,P,110.24,0.000531,3125.9819355162967,4.0,0.0004,0.0007,,,3.0,ETH-11DEC25-2600-P
11DEC25,2025-12-11,2700.0,C,101.22,0.137319,3125.9819355162967,0.0,0.1035,0.172,,,0.0,ETH-11DEC25-2700-C
11DEC25,2025-12-11,2700.0,P,101.22,0.001042,3125.9819355162967,385.0,0.0009,0.0012,,,70.0,ETH-11DEC25-2700-P
11DEC25,2025-12-11,2800.0,C,92.51,0.106384,3125.9819355162967,0.0,0.082,0.1285,,,0.0,ETH-11DEC25-2800-C
11DEC25,2025-12-11,2800.0,P,92.51,0.002097,3125.9649382575467,600.0,0.0019,0.0023,,,326.0,ETH-11DEC25-2800-P
11DEC25,2025-12-11,2850.0,C,88.19,0.091279,3125.9819355162967,18.0,0.074,0.108,,,0.0,ETH-11DEC25-2850-C
11DEC25,2025-12-11,2850.0,P,88.19,0.002987,3125.9819355162967,150.0,0.0028,0.0032,,,134.0,ETH-11DEC25-2850-P
11DEC25,2025-12-11,2900.0,C,84.11,0.076594,3125.9819355162967,0.0,0.0645,0.0885,,,0.0,ETH-11DEC25-2900-C
11DEC25,2025-12-11,2900.0,P,84.11,0.004297,3125.9819355162967,16.0,0.0041,0.0044,,,8.0,ETH-11DEC25-2900-P
11DEC25,2025-12-11,2950.0,C,80.72,0.062613,3125.9819355162967,4.0,0.055,0.071,,,0.0,ETH-11DEC25-2950-C
11DEC25,2025-12-11,2950.0,P,80.72,0.00631,3125.9819355162967,148.0,0.006,0.0065,,,110.0,ETH-11DEC25-2950-P
11DEC25,2025-12-11,3000.0,C,78.27,0.049702,3125.9819355162967,3.0,0.045,0.0555,,,0.0,ETH-11DEC25-3000-C
11DEC25,2025-12-11,3000.0,P,78.27,0.009394,3125.9649382575467,157.0,0.009,0.01,,,166.0,ETH-11DEC25-3000-P
11DEC25,2025-12-11,3025.0,C,77.26,0.04373,3125.9819355162967,2.0,0.0395,0.0485,,,0.0,ETH-11DEC25-3025-C
11DEC25,2025-12-11,3025.0,P,77.26,0.011419,3125.9819355162967,18.0,0.011,0.012,,,10.0,ETH-11DEC25-3025-P
11DEC25,2025-12-11,3050.0,C,76.26,0.038098,3125.9819355162967,41.0,0.0365,0.0395,,,1.0,ETH-11DEC25-3050-C
11DEC25,2025-12-11,3050.0,P,76.26,0.013785,3125.9819355162967,174.0,0.013,0.014,,,113.0,ETH-11DEC25-3050-P
11DEC25,2025-12-11,3075.0,C,75.47,0.032897,3125.9819355162967,91.0,0.032,0.0335,,,45.0,ETH-11DEC25-3075-C
11DEC25,2025-12-11,3075.0,P,75.47,0.016582,3125.9649382575467,361.0,0.016,0.017,,,351.0,ETH-11DEC25-3075-P
11DEC25,2025-12-11,3100.0,C,75.06,0.028213,3125.9819355162967,162.0,0.0275,0.029,,,23.0,ETH-11DEC25-3100-C
11DEC25,2025-12-11,3100.0,P,75.06,0.019895,3125.9949385186524,164.0,0.0195,0.02,,,164.0,ETH-11DEC25-3100-P
11DEC25,2025-12-11,3125.0,C,74.49,0.0239,3125.9819355162967,35.0,0.0235,0.0245,,,36.0,ETH-11DEC25-3125-C
11DEC25,2025-12-11,3125.0,P,74.49,0.02358,3125.9819355162967,585.0,0.023,0.024,,,751.0,ETH-11DEC25-3125-P
11DEC25,2025-12-11,3150.0,C,74.26,0.02012,3125.9819355162967,198.0,0.0195,0.0205,,,75.0,ETH-11DEC25-3150-C
11DEC25,2025-12-11,3150.0,P,74.26,0.027797,3125.9949385186524,472.0,0.027,0.028,,,419.0,ETH-11DEC25-3150-P
11DEC25,2025-12-11,3175.0,C,73.97,0.016743,3125.9649382575467,148.0,0.0165,0.017,,,148.0,ETH-11DEC25-3175-C
11DEC25,2025-12-11,3175.0,P,73.97,0.032417,3125.9649382575467,117.0,0.0315,0.033,,,117.0,ETH-11DEC25-3175-P
11DEC25,2025-12-11,3200.0,C,74.14,0.013914,3125.9819355162967,545.0,0.0135,0.014,,,444.0,ETH-11DEC25-3200-C
11DEC25,2025-12-11,3200.0,P,74.14,0.037586,3125.9819355162967,1.0,0.036,0.0395,,,1.0,ETH-11DEC25-3200-P
11DEC25,2025-12-11,3250.0,C,74.25,0.00931,3125.9819355162967,469.0,0.009,0.0095,,,466.0,ETH-11DEC25-3250-C
11DEC25,2025-12-11,3250.0,P,74.25,0.048976,3125.9819355162967,0.0,0.043,0.0555,,,0.0,ETH-11DEC25-3250-P
11DEC25,2025-12-11,3300.0,C,74.58,0.006048,3125.9819355162967,396.0,0.0055,0.0065,,,287.0,ETH-11DEC25-3300-C
11DEC25,2025-12-11,3300.0,P,74.58,0.061709,3125.9819355162967,0.0,0.052,0.072,,,0.0,ETH-11DEC25-3300-P
11DEC25,2025-12-11,3400.0,C,76.62,0.002486,3125.9819355162967,224.0,0.0023,0.0027,,,118.0,ETH-11DEC25-3400-C
11DEC25,2025-12-11,3400.0,P,76.62,0.090138,3125.9819355162967,0.0,0.042,0.146,,,0.0,ETH-11DEC25-3400-P
11DEC25,2025-12-11,3500.0,C,79.88,0.001038,3125.9819355162967,153.0,0.0009,0.0012,,,164.0,ETH-11DEC25-3500-C
11DEC25,2025-12-11,3500.0,P,79.88,0.120679,3125.9819355162967,0.0,0.0715,0.1775,,,0.0,ETH-11DEC25-3500-P
12DEC25,2025-12-12,2000.0,C,163.02,0.360302,3126.19,3.0,0.3545,0.367,,,0.0,ETH-12DEC25-2000-C
12DEC25,2025-12-12,2000.0,P,163.02,7.5e-05,3126.19,13603.0,,0.0001,,,25.0,ETH-12DEC25-2000-P
12DEC25,2025-12-12,2200.0,C,142.48,0.296427,3126.11,0.0,0.286,0.3075,,,0.0,ETH-12DEC25-2200-C
12DEC25,2025-12-12,2200.0,P,142.48,0.000177,3126.19,7973.0,0.0001,0.0003,,,13.0,ETH-12DEC25-2200-P
12DEC25,2025-12-12,2400.0,C,121.01,0.232658,3126.19,7.0,0.2185,0.2485,,,0.0,ETH-12DEC25-2400-C
12DEC25,2025-12-12,2400.0,P,121.01,0.000385,3126.19,6343.0,0.0003,0.0005,,,73.0,ETH-12DEC25-2400-P
12DEC25,2025-12-12,2500.0,C,113.02,0.200961,3126.19,15.0,0.185,0.219,,,0.0,ETH-12DEC25-2500-C
12DEC25,2025-12-12,2500.0,P,113.02,0.000677,3126.19,4842.0,0.0006,0.0007,,,18.0,ETH-12DEC25-2500-P
12DEC25,2025-12-12,2600.0,C,103.76,0.169405,3126.19,1118.0,0.168,0.1705,,,19.0,ETH-12DEC25-2600-C
12DEC25,2025-12-12,2600.0,P,103.76,0.001109,3126.19,2876.0,0.001,0.0012,,,177.0,ETH-12DEC25-2600-P
12DEC25,2025-12-12,2650.0,C,98.89,0.153709,3126.19,30.0,0.135,0.1745,,,0.0,ETH-12DEC25-2650-C
12DEC25,2025-12-12,2650.0,P,98.89,0.001408,3126.19,1809.0,0.0013,0.0015,,,54.0,ETH-12DEC25-2650-P
12DEC25,2025-12-12,2700.0,C,94.89,0.138188,3126.19,575.0,0.1365,0.1395,,,0.0,ETH-12DEC25-2700-C
12DEC25,2025-12-12,2700.0,P,94.89,0.001881,3126.19,6453.0,0.0018,0.002,,,178.0,ETH-12DEC25-2700-P
12DEC25,2025-12-12,2750.0,C,91.35,0.122884,3126.19,717.0,0.1215,0.124,,,0.0,ETH-12DEC25-2750-C
12DEC25,2025-12-12,2750.0,P,91.35,0.002571,3126.19,2032.0,0.0025,0.0027,,,164.0,ETH-12DEC25-2750-P
12DEC25,2025-12-12,2800.0,C,87.87,0.107837,3126.19,1846.0,0.1065,0.109,,,46.0,ETH-12DEC25-2800-C
12DEC25,2025-12-12,2800.0,P,87.87,0.003519,3126.19,4349.0,0.0034,0.0037,,,166.0,ETH-12DEC25-2800-P
12DEC25,2025-12-12,2850.0,C,85.14,0.093272,3126.19,636.0,0.0915,0.0945,,,0.0,ETH-12DEC25-2850-C
12DEC25,2025-12-12,2850.0,P,85.14,0.004948,3126.19,1513.0,0.0047,0.005,,,157.0,ETH-12DEC25-2850-P
12DEC25,2025-12-12,2900.0,C,81.93,0.079109,3126.19,1370.0,0.0775,0.0805,,,19.0,ETH-12DEC25-2900-C
12DEC25,2025-12-12,2900.0,P,81.93,0.00678,3126.19,13975.0,0.0065,0.007,,,63.0,ETH-12DEC25-2900-P
12DEC25,2025-12-12,2950.0,C,79.54,0.065795,3126.19,860.0,0.0645,0.0675,,,69.0,ETH-12DEC25-2950-C
12DEC25,2025-12-12,2950.0,P,79.54,0.00946,3126.19,3537.0,0.009,0.01,,,276.0,ETH-12DEC25-2950-P
12DEC25,2025-12-12,3000.0,C,77.41,0.053434,3126.19,8138.0,0.052,0.055,,,40.0,ETH-12DEC25-3000-C
12DEC25,2025-12-12,3000.0,P,77.41,0.013093,3126.19,3707.0,0.0125,0.0135,,,73.0,ETH-12DEC25-3000-P
12DEC25,2025-12-12,3050.0,C,75.94,0.042386,3126.11,2030.0,0.0415,0.043,,,428.0,ETH-12DEC25-3050-C
12DEC25,2025-12-12,3050.0,P,75.94,0.01804,3126.19,13748.0,0.0175,0.0185,,,1912.0,ETH-12DEC25-3050-P
12DEC25,2025-12-12,3100.0,C,75.05,0.032845,3126.19,18899.0,0.0325,0.0335,,,598.0,ETH-12DEC25-3100-C
12DEC25,2025-12-12,3100.0,P,75.05,0.024493,3126.19,16997.0,0.024,0.025,,,1818.0,ETH-12DEC25-3100-P
12DEC25,2025-12-12,3150.0,C,74.35,0.024779,3126.19,4079.0,0.0245,0.025,,,242.0,ETH-12DEC25-3150-C
12DEC25,2025-12-12,3150.0,P,74.35,0.032421,3126.19,2818.0,0.0315,0.033,,,294.0,ETH-12DEC25-3150-P
12DEC25,2025-12-12,3200.0,C,73.84,0.018193,3126.19,3708.0,0.0175,0.0185,,,370.0,ETH-12DEC25-3200-C
12DEC25,2025-12-12,3200.0,P,73.84,0.04183,3126.11,5084.0,0.041,0.043,,,178.0,ETH-12DEC25-3200-P
12DEC25,2025-12-12,3250.0,C,73.92,0.013148,3126.19,4823.0,0.0125,0.0135,,,1215.0,ETH-12DEC25-3250-C
12DEC25,2025-12-12,3250.0,P,73.92,0.052779,3126.19,317.0,0.0515,0.054,,,61.0,ETH-12DEC25-3250-P
12DEC25,2025-12-12,3300.0,C,74.33,0.009363,3126.11,6391.0,0.009,0.0095,,,1538.0,ETH-12DEC25-3300-C
12DEC25,2025-12-12,3300.0,P,74.33,0.064988,3126.19,193.0,0.0635,0.067,,,37.0,ETH-12DEC25-3300-P
12DEC25,2025-12-12,3350.0,C,74.75,0.006532,3126.11,588.0,0.006,0.007,,,262.0,ETH-12DEC25-3350-C
12DEC25,2025-12-12,3350.0,P,74.75,0.078151,3126.19,0.0,0.031,0.135,,,0.0,ETH-12DEC25-3350-P
12DEC25,2025-12-12,3400.0,C,76.15,0.004667,3126.19,15652.0,0.0045,0.0049,,,2751.0,ETH-12DEC25-3400-C
12DEC25,2025-12-12,3400.0,P,76.15,0.09228,3126.19,47.0,0.0435,0.1495,,,0.0,ETH-12DEC25-3400-P
12DEC25,2025-12-12,3600.0,C,82.69,0.00125,3126.19,6036.0,0.0011,0.0014,,,1984.0,ETH-12DEC25-3600-C
12DEC25,2025-12-12,3600.0,P,82.69,0.152841,3126.19,106.0,0.1505,0.155,,,0.0,ETH-12DEC25-3600-P
12DEC25,2025-12-12,3800.0,C,94.63,0.000546,3126.19,8170.0,0.0005,0.0006,,,1008.0,ETH-12DEC25-3800-C
12DEC25,2025-12-12,3800.0,P,94.63,0.216114,3126.19,8.0,,,,,0.0,ETH-12DEC25-3800-P
12DEC25,2025-12-12,3900.0,C,97.73,0.000311,3126.19,18.0,0.0003,0.0004,,,17.0,ETH-12DEC25-3900-C
12DEC25,2025-12-12,3900.0,P,97.73,0.247868,3126.19,0.0,,,,,0.0,ETH-12DEC25-3900-P
12DEC25,2025-12-12,4000.0,C,103.29,0.000225,3126.19,130.0,0.0002,0.0003,,,30.0,ETH-12DEC25-4000-C
12DEC25,2025-12-12,4000.0,P,103.29,0.27977,3126.19,0.0,,,,,0.0,ETH-12DEC25-4000-P
12DEC25,2025-12-12,4100.0,C,109.34,0.000177,3126.19,468.0,0.0001,0.0003,,,28.0,ETH-12DEC25-4100-C
12DEC25,2025-12-12,4100.0,P,109.34,0.311711,3126.19,0.0,,,,,0.0,ETH-12DEC25-4100-P
12DEC25,2025-12-12,4200.0,C,109.38,8.4e-05,3126.19,245.0,,0.0002,,,11246.0,ETH-12DEC25-4200-C
12DEC25,2025-12-12,4200.0,P,109.38,0.343607,3126.19,0.0,,,,,0.0,ETH-12DEC25-4200-P
19DEC25,2025-12-19,2200.0,C,109.33,0.298314,3128.0,0.0,0.2885,0.3085,,,0.0,ETH-19DEC25-2200-C
19DEC25,2025-12-19,2200.0,P,109.33,0.001641,3128.0,2926.0,0.0015,0.0018,,,6.0,ETH-19DEC25-2200-P
19DEC25,2025-12-19,2400.0,C,96.97,0.235865,3128.0,0.0,0.224,0.2495,,,0.0,ETH-19DEC25-2400-C
19DEC25,2025-12-19,2400.0,P,96.97,0.003131,3128.0,3462.0,0.003,0.0033,,,69.0,ETH-19DEC25-2400-P
19DEC25,2025-12-19,2600.0,C,86.71,0.17527,3128.0,18.0,0.1665,0.187,,,0.0,ETH-19DEC25-2600-C
19DEC25,2025-12-19,2600.0,P,86.71,0.006475,3128.0,2634.0,0.006,0.007,,,84.0,ETH-19DEC25-2600-P
19DEC25,2025-12-19,2650.0,C,84.34,0.160608,3128.0,18.0,0.1545,0.168,,,0.0,ETH-19DEC25-2650-C
19DEC25,2025-12-19,2650.0,P,84.34,0.007798,3128.0,869.0,0.0075,0.008,,,46.0,ETH-19DEC25-2650-P
19DEC25,2025-12-19,2700.0,C,82.29,0.146307,3128.0,277.0,0.145,0.148,,,18.0,ETH-19DEC25-2700-C
19DEC25,2025-12-19,2700.0,P,82.29,0.009481,3128.0,720.0,0.009,0.01,,,64.0,ETH-19DEC25-2700-P
19DEC25,2025-12-19,2750.0,C,80.25,0.132331,3128.0,99.0,0.1305,0.137,,,0.0,ETH-19DEC25-2750-C
19DEC25,2025-12-19,2750.0,P,80.25,0.01149,3128.03,1204.0,0.011,0.012,,,240.0,ETH-19DEC25-2750-P
19DEC25,2025-12-19,2800.0,C,78.53,0.118874,3128.0,606.0,0.1175,0.1205,,,0.0,ETH-19DEC25-2800-C
19DEC25,2025-12-19,2800.0,P,78.53,0.014017,3128.0,1803.0,0.0135,0.0145,,,21.0,ETH-19DEC25-2800-P
19DEC25,2025-12-19,2850.0,C,77.16,0.106051,3128.0,273.0,0.1045,0.1075,,,0.0,ETH-19DEC25-2850-C
19DEC25,2025-12-19,2850.0,P,77.16,0.017179,3128.0,500.0,0.0165,0.0175,,,85.0,ETH-19DEC25-2850-P
19DEC25,2025-12-19,2900.0,C,75.89,0.093845,3128.0,577.0,0.092,0.095,,,0.0,ETH-19DEC25-2900-C
19DEC25,2025-12-19,2900.0,P,75.89,0.020958,3128.0,898.0,0.0205,0.0215,,,26.0,ETH-19DEC25-2900-P
19DEC25,2025-12-19,2950.0,C,74.71,0.082322,3128.0,1757.0,0.081,0.083,,,10.0,ETH-19DEC25-2950-C
19DEC25,2025-12-19,2950.0,P,74.71,0.025419,3128.03,1326.0,0.025,0.026,,,368.0,ETH-19DEC25-2950-P
19DEC25,2025-12-19,3000.0,C,73.53,0.071491,3128.0,255.0,0.07,0.0725,,,12.0,ETH-19DEC25-3000-C
19DEC25,2025-12-19,3000.0,P,73.53,0.030573,3128.03,522.0,0.03,0.031,,,119.0,ETH-19DEC25-3000-P
19DEC25,2025-12-19,3050.0,C,72.78,0.061695,3128.0,1722.0,0.061,0.0625,,,376.0,ETH-19DEC25-3050-C
19DEC25,2025-12-19,3050.0,P,72.78,0.036762,3128.0,882.0,0.036,0.0375,,,181.0,ETH-19DEC25-3050-P
19DEC25,2025-12-19,3100.0,C,72.11,0.052757,3128.0,2109.0,0.052,0.0535,,,267.0,ETH-19DEC25-3100-C
19DEC25,2025-12-19,3100.0,P,72.11,0.043809,3128.0,2871.0,0.043,0.0445,,,669.0,ETH-19DEC25-3100-P
19DEC25,2025-12-19,3150.0,C,71.45,0.044657,3128.0,2335.0,0.044,0.045,,,673.0,ETH-19DEC25-3150-C
19DEC25,2025-12-19,3150.0,P,71.45,0.051694,3128.0,540.0,0.051,0.0525,,,508.0,ETH-19DEC25-3150-P
19DEC25,2025-12-19,3200.0,C,71.12,0.037611,3128.03,1716.0,0.037,0.038,,,601.0,ETH-19DEC25-3200-C
19DEC25,2025-12-19,3200.0,P,71.12,0.060632,3128.0,1278.0,0.06,0.061,,,856.0,ETH-19DEC25-3200-P
19DEC25,2025-12-19,3250.0,C,71.1,0.03158,3128.0,256.0,0.031,0.032,,,144.0,ETH-19DEC25-3250-C
19DEC25,2025-12-19,3250.0,P,71.1,0.070586,3128.0,434.0,0.0695,0.072,,,321.0,ETH-19DEC25-3250-P
19DEC25,2025-12-19,3300.0,C,71.11,0.026332,3128.03,3910.0,0.0255,0.0265,,,3132.0,ETH-19DEC25-3300-C
19DEC25,2025-12-19,3300.0,P,71.11,0.081323,3128.0,357.0,0.08,0.0825,,,189.0,ETH-19DEC25-3300-P
19DEC25,2025-12-19,3350.0,C,71.12,0.021791,3128.0,143.0,0.021,0.022,,,82.0,ETH-19DEC25-3350-C
19DEC25,2025-12-19,3350.0,P,71.12,0.092766,3128.0,86.0,0.0915,0.094,,,35.0,ETH-19DEC25-3350-P
19DEC25,2025-12-19,3400.0,C,71.2,0.01794,3128.0,1848.0,0.0175,0.0185,,,195.0,ETH-19DEC25-3400-C
19DEC25,2025-12-19,3400.0,P,71.2,0.1049,3128.0,41.0,0.103,0.107,,,0.0,ETH-19DEC25-3400-P
19DEC25,2025-12-19,3500.0,C,71.57,0.012015,3128.03,1202.0,0.0115,0.0125,,,531.0,ETH-19DEC25-3500-C
19DEC25,2025-12-19,3500.0,P,71.57,0.130945,3128.0,29.0,0.0795,0.1935,,,0.0,ETH-19DEC25-3500-P
19DEC25,2025-12-19,3600.0,C,72.48,0.00807,3128.0,2248.0,0.0075,0.0085,,,423.0,ETH-19DEC25-3600-C
19DEC25,2025-12-19,3600.0,P,72.48,0.158969,3128.0,2.0,0.106,0.2225,,,0.0,ETH-19DEC25-3600-P
19DEC25,2025-12-19,3800.0,C,75.2,0.003738,3128.0,3765.0,0.0035,0.0039,,,817.0,ETH-19DEC25-3800-C
19DEC25,2025-12-19,3800.0,P,75.2,0.218575,3128.0,0.0,0.164,0.2835,,,0.0,ETH-19DEC25-3800-P
19DEC25,2025-12-19,3900.0,C,76.88,0.002602,3128.0,443.0,0.0024,0.0028,,,413.0,ETH-19DEC25-3900-C
19DEC25,2025-12-19,3900.0,P,76.88,0.249409,3128.0,0.0,,0.315,,,0.0,ETH-19DEC25-3900-P
19DEC25,2025-12-19,4000.0,C,78.63,0.001835,3128.0,1421.0,0.0016,0.002,,,101.0,ETH-19DEC25-4000-C
19DEC25,2025-12-19,4000.0,P,78.63,0.280612,3128.0,0.0,,,,,0.0,ETH-19DEC25-4000-P
19DEC25,2025-12-19,4100.0,C,80.24,0.001294,3128.0,32.0,0.0011,0.0015,,,16.0,ETH-19DEC25-4100-C
19DEC25,2025-12-19,4100.0,P,80.24,0.31204,3128.0,0.0,,,,,0.0,ETH-19DEC25-4100-P
19DEC25,2025-12-19,4200.0,C,82.12,0.000943,3128.03,59.0,0.0008,0.0011,,,36.0,ETH-19DEC25-4200-C
19DEC25,2025-12-19,4200.0,P,82.12,0.343658,3128.0,0.0,,,,,0.0,ETH-19DEC25-4200-P
26DEC25,2025-12-26,500.0,C,172.97,0.840219,3129.32,1368.0,0.839,0.841,,,5.0,ETH-26DEC25-500-C
26DEC25,2025-12-26,500.0,P,172.97,0.0,3129.29,13051.0,,0.0001,,,0.0,ETH-26DEC25-500-P
26DEC25,2025-12-26,1000.0,C,172.8,0.680511,3129.29,1419.0,0.6795,0.6815,,,5.0,ETH-26DEC25-1000-C
26DEC25,2025-12-26,1000.0,P,172.8,7.2e-05,3129.32,12112.0,,0.0002,,,48.0,ETH-26DEC25-1000-P
26DEC25,2025-12-26,1200.0,C,157.33,0.616688,3129.32,624.0,0.6155,0.6175,,,0.0,ETH-26DEC25-1200-C
26DEC25,2025-12-26,1200.0,P,157.33,0.000162,3129.29,5013.0,,0.0003,,,0.0,ETH-26DEC25-1200-P
26DEC25,2025-12-26,1300.0,C,148.75,0.584782,3129.29,68.0,0.5835,0.586,,,0.0,ETH-26DEC25-1300-C
26DEC25,2025-12-26,1300.0,P,148.75,0.000212,3129.29,4339.0,0.0001,0.0004,,,4922.0,ETH-26DEC25-1300-P
26DEC25,2025-12-26,1400.0,C,143.39,0.552943,3129.29,244.0,0.552,0.554,,,0.0,ETH-26DEC25-1400-C
26DEC25,2025-12-26,1400.0,P,143.39,0.000328,3129.29,2057.0,0.0003,0.0005,,,11.0,ETH-26DEC25-1400-P
26DEC25,2025-12-26,1500.0,C,135.92,0.521087,3129.32,1779.0,0.52,0.522,,,0.0,ETH-26DEC25-1500-C
26DEC25,2025-12-26,1500.0,P,135.92,0.000429,3129.29,7357.0,0.0003,0.0006,,,20.0,ETH-26DEC25-1500-P
26DEC25,2025-12-26,1600.0,C,130.85,0.489336,3129.29,1091.0,0.488,0.4905,,,0.0,ETH-26DEC25-1600-C
26DEC25,2025-12-26,1600.0,P,130.85,0.000634,3129.32,8278.0,0.0005,0.0008,,,20.0,ETH-26DEC25-1600-P
26DEC25,2025-12-26,1700.0,C,124.39,0.457583,3129.32,952.0,0.4565,0.459,,,0.0,ETH-26DEC25-1700-C
26DEC25,2025-12-26,1700.0,P,124.39,0.000837,3129.32,8740.0,0.0007,0.001,,,1.0,ETH-26DEC25-1700-P
26DEC25,2025-12-26,1800.0,C,118.86,0.425934,3129.29,1884.0,0.4245,0.427,,,18.0,ETH-26DEC25-1800-C
26DEC25,2025-12-26,1800.0,P,118.86,0.001144,3129.32,12089.0,0.0011,0.0013,,,2.0,ETH-26DEC25-1800-P
26DEC25,2025-12-26,1900.0,C,113.38,0.394375,3129.29,2648.0,0.393,0.3955,,,0.0,ETH-26DEC25-1900-C
