expiry_str,expiry_date,strike,type,mark_iv,mark_price,underlying_price,open_interest,bid_price,ask_price,best_bid_price,best_ask_price,volume,instrument_name
12DEC25,2025-12-12,60000.0,C,117.33,0.33859831,90716.44,1.7,0.3375,0.339,,,0.4,BTC-12DEC25-60000-C
12DEC25,2025-12-12,60000.0,P,117.33,2.48e-06,90716.44,462.1,,0.0001,,,0.0,BTC-12DEC25-60000-P
12DEC25,2025-12-12,65000.0,C,114.46,0.28350851,90716.44,0.0,0.282,0.285,,,0.0,BTC-12DEC25-65000-C
12DEC25,2025-12-12,65000.0,P,114.46,2.969e-05,90717.22,679.1,,0.0001,,,0.2,BTC-12DEC25-65000-P
12DEC25,2025-12-12,70000.0,C,105.47,0.22850269,90717.22,0.0,0.227,0.23,,,0.0,BTC-12DEC25-70000-C
12DEC25,2025-12-12,70000.0,P,105.47,0.00014089,90717.22,1063.4,0.0001,0.0002,,,4.2,BTC-12DEC25-70000-P
12DEC25,2025-12-12,75000.0,C,86.77,0.1735244,90717.22,2.7,0.1725,0.1745,,,0.4,BTC-12DEC25-75000-C
12DEC25,2025-12-12,75000.0,P,86.77,0.00027961,90717.22,1768.9,0.0001,0.0004,,,83.4,BTC-12DEC25-75000-P
12DEC25,2025-12-12,78000.0,C,76.58,0.14065808,90717.22,4.1,0.1395,0.1415,,,0.0,BTC-12DEC25-78000-C
12DEC25,2025-12-12,78000.0,P,76.58,0.0004835,90717.22,1159.7,0.0004,0.0006,,,14.6,BTC-12DEC25-78000-P
12DEC25,2025-12-12,80000.0,C,71.35,0.11894351,90717.22,10.3,0.118,0.12,,,0.0,BTC-12DEC25-80000-C
12DEC25,2025-12-12,80000.0,P,71.35,0.00081574,90716.44,3040.8,0.0008,0.0009,,,8.7,BTC-12DEC25-80000-P
12DEC25,2025-12-12,81000.0,C,69.1,0.10820137,90717.22,17.7,0.107,0.109,,,0.0,BTC-12DEC25-81000-C
12DEC25,2025-12-12,81000.0,P,69.1,0.00109559,90716.44,277.9,0.001,0.0012,,,17.0,BTC-12DEC25-81000-P
12DEC25,2025-12-12,82000.0,C,67.04,0.09757234,90716.44,105.6,0.0965,0.0985,,,4.5,BTC-12DEC25-82000-C
12DEC25,2025-12-12,82000.0,P,67.04,0.00149137,90716.44,1024.1,0.0014,0.0016,,,10.3,BTC-12DEC25-82000-P
12DEC25,2025-12-12,83000.0,C,64.79,0.08705959,90717.22,9.2,0.086,0.088,,,0.2,BTC-12DEC25-83000-C
12DEC25,2025-12-12,83000.0,P,64.79,0.00200202,90717.22,785.7,0.0019,0.0022,,,33.0,BTC-12DEC25-83000-P
12DEC25,2025-12-12,84000.0,C,62.99,0.07679323,90717.22,97.0,0.0755,0.0775,,,0.0,BTC-12DEC25-84000-C
12DEC25,2025-12-12,84000.0,P,62.99,0.00275906,90717.22,1143.2,0.0027,0.0029,,,110.4,BTC-12DEC25-84000-P
12DEC25,2025-12-12,85000.0,C,61.2,0.06679109,90717.22,62.1,0.0655,0.0675,,,2.3,BTC-12DEC25-85000-C
12DEC25,2025-12-12,85000.0,P,61.2,0.00378033,90716.44,911.5,0.0037,0.004,,,48.0,BTC-12DEC25-85000-P
12DEC25,2025-12-12,86000.0,C,59.51,0.05715609,90717.22,273.1,0.056,0.058,,,0.5,BTC-12DEC25-86000-C
12DEC25,2025-12-12,86000.0,P,59.51,0.00516873,90716.44,869.9,0.005,0.0055,,,444.4,BTC-12DEC25-86000-P
12DEC25,2025-12-12,87000.0,C,57.84,0.04797377,90717.22,585.4,0.0465,0.0485,,,9.1,BTC-12DEC25-87000-C
12DEC25,2025-12-12,87000.0,P,57.84,0.00700981,90717.22,469.1,0.0065,0.0075,,,148.3,BTC-12DEC25-87000-P
12DEC25,2025-12-12,88000.0,C,56.09,0.03932311,90717.22,998.2,0.038,0.04,,,2.1,BTC-12DEC25-88000-C
12DEC25,2025-12-12,88000.0,P,56.09,0.00938255,90717.22,794.8,0.009,0.01,,,294.2,BTC-12DEC25-88000-P
12DEC25,2025-12-12,89000.0,C,54.55,0.03141634,90717.22,284.1,0.0305,0.032,,,9.2,BTC-12DEC25-89000-C
12DEC25,2025-12-12,89000.0,P,54.55,0.01249918,90716.44,900.9,0.012,0.013,,,40.5,BTC-12DEC25-89000-P
12DEC25,2025-12-12,90000.0,C,53.31,0.02442483,90717.22,1520.6,0.024,0.025,,,79.4,BTC-12DEC25-90000-C
12DEC25,2025-12-12,90000.0,P,53.31,0.01653108,90717.22,716.6,0.016,0.017,,,66.8,BTC-12DEC25-90000-P
12DEC25,2025-12-12,91000.0,C,52.35,0.01845411,90716.44,1026.9,0.018,0.019,,,39.0,BTC-12DEC25-91000-C
12DEC25,2025-12-12,91000.0,P,52.35,0.02158377,90717.22,645.5,0.021,0.022,,,281.9,BTC-12DEC25-91000-P
12DEC25,2025-12-12,92000.0,C,51.81,0.01359974,90716.44,746.6,0.013,0.014,,,352.2,BTC-12DEC25-92000-C
12DEC25,2025-12-12,92000.0,P,51.81,0.0277528,90717.22,902.2,0.027,0.0285,,,39.1,BTC-12DEC25-92000-P
12DEC25,2025-12-12,93000.0,C,51.82,0.0098776,90717.22,1369.0,0.0095,0.01,,,137.3,BTC-12DEC25-93000-C
12DEC25,2025-12-12,93000.0,P,51.82,0.03505267,90717.22,652.7,0.034,0.0355,,,9.2,BTC-12DEC25-93000-P
12DEC25,2025-12-12,94000.0,C,51.86,0.00698974,90716.44,673.9,0.0065,0.0075,,,147.5,BTC-12DEC25-94000-C
12DEC25,2025-12-12,94000.0,P,51.86,0.04318961,90716.44,173.8,0.0425,0.0445,,,12.4,BTC-12DEC25-94000-P
12DEC25,2025-12-12,95000.0,C,51.87,0.00480675,90717.22,1817.6,0.0046,0.0049,,,495.7,BTC-12DEC25-95000-C
12DEC25,2025-12-12,95000.0,P,51.87,0.05203002,90717.22,23.2,0.051,0.0535,,,2.1,BTC-12DEC25-95000-P
12DEC25,2025-12-12,96000.0,C,51.96,0.00323126,90716.44,2010.9,0.0031,0.0034,,,534.5,BTC-12DEC25-96000-C
12DEC25,2025-12-12,96000.0,P,51.96,0.06147793,90717.22,107.5,0.0605,0.063,,,2.5,BTC-12DEC25-96000-P
12DEC25,2025-12-12,98000.0,C,53.68,0.0015391,90717.22,1291.2,0.0014,0.0017,,,150.7,BTC-12DEC25-98000-C
12DEC25,2025-12-12,98000.0,P,53.68,0.08183257,90716.44,13.2,0.0805,0.0835,,,0.6,BTC-12DEC25-98000-P
12DEC25,2025-12-12,100000.0,C,57.46,0.00087563,90717.22,3481.4,0.0008,0.001,,,84.1,BTC-12DEC25-100000-C
12DEC25,2025-12-12,100000.0,P,57.46,0.10321591,90717.22,45.4,0.102,0.1045,,,0.0,BTC-12DEC25-100000-P
12DEC25,2025-12-12,105000.0,C,66.86,0.00025928,90717.22,2270.9,0.0002,0.0003,,,128.1,BTC-12DEC25-105000-C
12DEC25,2025-12-12,105000.0,P,66.86,0.15771657,90717.22,281.4,0.1565,0.1595,,,0.1,BTC-12DEC25-105000-P
12DEC25,2025-12-12,108000.0,C,72.64,0.00014546,90717.22,1005.1,0.0001,0.0002,,,16.7,BTC-12DEC25-108000-C
12DEC25,2025-12-12,108000.0,P,72.64,0.19067296,90717.22,26.8,0.1895,0.1925,,,0.3,BTC-12DEC25-108000-P
19DEC25,2025-12-19,70000.0,C,74.99,0.22965536,90775.08,0.4,0.228,0.231,,,0.0,BTC-19DEC25-70000-C
19DEC25,2025-12-19,70000.0,P,74.99,0.00079882,90775.08,657.0,0.0007,0.0009,,,2.4,BTC-19DEC25-70000-P
19DEC25,2025-12-19,75000.0,C,66.69,0.17563195,90775.08,0.7,0.174,0.177,,,0.0,BTC-19DEC25-75000-C
19DEC25,2025-12-19,75000.0,P,66.69,0.00185708,90775.08,1263.3,0.0018,0.0019,,,60.3,BTC-19DEC25-75000-P
19DEC25,2025-12-19,80000.0,C,59.35,0.12328039,90775.08,876.0,0.1215,0.124,,,0.0,BTC-19DEC25-80000-C
19DEC25,2025-12-19,80000.0,P,59.35,0.0045872,90775.08,1866.3,0.0045,0.0048,,,63.2,BTC-19DEC25-80000-P
19DEC25,2025-12-19,82000.0,C,57.04,0.10343237,90775.08,0.0,0.1015,0.1045,,,0.0,BTC-19DEC25-82000-C
19DEC25,2025-12-19,82000.0,P,57.04,0.00677181,90775.27,741.0,0.0065,0.007,,,39.2,BTC-19DEC25-82000-P
19DEC25,2025-12-19,83000.0,C,55.53,0.09368834,90775.08,2.2,0.092,0.095,,,0.0,BTC-19DEC25-83000-C
19DEC25,2025-12-19,83000.0,P,55.53,0.00804415,90775.08,898.1,0.008,0.0085,,,744.5,BTC-19DEC25-83000-P
19DEC25,2025-12-19,84000.0,C,54.55,0.08441457,90775.27,119.5,0.0825,0.0855,,,0.5,BTC-19DEC25-84000-C
19DEC25,2025-12-19,84000.0,P,54.55,0.00978672,90775.08,288.7,0.0095,0.01,,,20.9,BTC-19DEC25-84000-P
19DEC25,2025-12-19,85000.0,C,53.48,0.07541376,90775.08,6.9,0.0735,0.0765,,,0.0,BTC-19DEC25-85000-C
19DEC25,2025-12-19,85000.0,P,53.48,0.01180225,90775.08,748.3,0.0115,0.012,,,9.4,BTC-19DEC25-85000-P
19DEC25,2025-12-19,86000.0,C,52.38,0.06674758,90775.08,47.9,0.065,0.0675,,,0.0,BTC-19DEC25-86000-C
19DEC25,2025-12-19,86000.0,P,52.38,0.0141524,90775.08,503.3,0.014,0.0145,,,9.0,BTC-19DEC25-86000-P
19DEC25,2025-12-19,87000.0,C,51.58,0.05865074,90775.08,261.1,0.0575,0.0595,,,2.7,BTC-19DEC25-87000-C
19DEC25,2025-12-19,87000.0,P,51.58,0.0170719,90775.08,585.3,0.0165,0.0175,,,22.7,BTC-19DEC25-87000-P
19DEC25,2025-12-19,88000.0,C,50.95,0.05112588,90775.27,926.5,0.05,0.0515,,,0.0,BTC-19DEC25-88000-C
19DEC25,2025-12-19,88000.0,P,50.95,0.02056337,90775.08,292.7,0.02,0.021,,,76.0,BTC-19DEC25-88000-P
19DEC25,2025-12-19,89000.0,C,50.04,0.04392948,90775.08,29.9,0.043,0.0445,,,0.4,BTC-19DEC25-89000-C
19DEC25,2025-12-19,89000.0,P,50.04,0.02438331,90775.08,160.6,0.024,0.025,,,35.4,BTC-19DEC25-89000-P
19DEC25,2025-12-19,90000.0,C,49.28,0.03736453,90775.08,577.8,0.037,0.038,,,145.8,BTC-19DEC25-90000-C
19DEC25,2025-12-19,90000.0,P,49.28,0.0288347,90775.08,463.6,0.0285,0.0295,,,184.0,BTC-19DEC25-90000-P
19DEC25,2025-12-19,91000.0,C,48.58,0.03140627,90775.08,337.4,0.031,0.032,,,50.5,BTC-19DEC25-91000-C
19DEC25,2025-12-19,91000.0,P,48.58,0.03389277,90775.08,114.9,0.0335,0.0345,,,75.2,BTC-19DEC25-91000-P
19DEC25,2025-12-19,92000.0,C,48.04,0.02614804,90775.27,366.9,0.026,0.0265,,,150.2,BTC-19DEC25-92000-C
19DEC25,2025-12-19,92000.0,P,48.04,0.03965018,90775.08,245.9,0.0395,0.0405,,,97.3,BTC-19DEC25-92000-P
19DEC25,2025-12-19,93000.0,C,47.7,0.02160091,90775.08,231.7,0.021,0.022,,,7.7,BTC-19DEC25-93000-C
19DEC25,2025-12-19,93000.0,P,47.7,0.04612007,90775.08,63.4,0.0455,0.047,,,13.7,BTC-19DEC25-93000-P
19DEC25,2025-12-19,94000.0,C,47.7,0.01784326,90775.08,418.8,0.0175,0.018,,,14.9,BTC-19DEC25-94000-C
19DEC25,2025-12-19,94000.0,P,47.7,0.05337876,90775.08,38.4,0.0525,0.054,,,3.8,BTC-19DEC25-94000-P
19DEC25,2025-12-19,95000.0,C,47.44,0.01444932,90775.08,901.1,0.014,0.0145,,,184.7,BTC-19DEC25-95000-C
19DEC25,2025-12-19,95000.0,P,47.44,0.06100116,90775.27,16.8,0.06,0.062,,,6.0,BTC-19DEC25-95000-P
19DEC25,2025-12-19,96000.0,C,47.66,0.01181686,90775.08,473.3,0.011,0.012,,,49.1,BTC-19DEC25-96000-C
19DEC25,2025-12-19,96000.0,P,47.66,0.06938503,90775.08,3.8,0.0675,0.071,,,0.1,BTC-19DEC25-96000-P
19DEC25,2025-12-19,97000.0,C,47.56,0.00944006,90775.27,94.9,0.009,0.0095,,,19.7,BTC-19DEC25-97000-C
19DEC25,2025-12-19,97000.0,P,47.56,0.07802457,90775.08,0.5,0.0765,0.08,,,0.1,BTC-19DEC25-97000-P
19DEC25,2025-12-19,98000.0,C,47.47,0.00746657,90775.08,628.4,0.007,0.0075,,,17.9,BTC-19DEC25-98000-C
19DEC25,2025-12-19,98000.0,P,47.47,0.08706742,90775.08,42.9,0.085,0.0885,,,0.1,BTC-19DEC25-98000-P
19DEC25,2025-12-19,99000.0,C,47.64,0.00594254,90775.08,376.4,0.0055,0.006,,,79.3,BTC-19DEC25-99000-C
19DEC25,2025-12-19,99000.0,P,47.64,0.09655972,90775.08,2.7,0.054,0.146,,,0.1,BTC-19DEC25-99000-P
19DEC25,2025-12-19,100000.0,C,47.71,0.00466501,90775.08,1114.8,0.0045,0.0048,,,471.0,BTC-19DEC25-100000-C
19DEC25,2025-12-19,100000.0,P,47.71,0.10629852,90775.08,1.8,0.063,0.156,,,0.0,BTC-19DEC25-100000-P
19DEC25,2025-12-19,105000.0,C,50.35,0.00159004,90775.08,1611.3,0.0015,0.0017,,,50.6,BTC-19DEC25-105000-C
19DEC25,2025-12-19,105000.0,P,50.35,0.15830523,90775.08,1.6,0.1125,0.2095,,,0.0,BTC-19DEC25-105000-P
19DEC25,2025-12-19,115000.0,C,60.48,0.00038925,90775.27,932.2,0.0003,0.0005,,,23.1,BTC-19DEC25-115000-C
19DEC25,2025-12-19,115000.0,P,60.48,0.26726779,90775.08,2.1,0.2185,0.322,,,0.0,BTC-19DEC25-115000-P
26DEC25,2025-12-26,20000.0,C,170.17,0.77982519,90837.47,36.9,0.7795,0.7805,,,0.0,BTC-26DEC25-20000-C
26DEC25,2025-12-26,20000.0,P,170.17,8.5e-07,90836.69,572.8,,0.0001,,,47.0,BTC-26DEC25-20000-P
26DEC25,2025-12-26,30000.0,C,140.98,0.66974316,90837.47,33.0,0.669,0.6705,,,0.0,BTC-26DEC25-30000-C
26DEC25,2025-12-26,30000.0,P,140.98,6.66e-06,90837.47,739.5,,0.0001,,,11.0,BTC-26DEC25-30000-P
26DEC25,2025-12-26,40000.0,C,123.07,0.55970346,90837.47,24.8,0.559,0.56,,,0.0,BTC-26DEC25-40000-C
26DEC25,2025-12-26,40000.0,P,123.07,5.479e-05,90836.69,1165.6,,0.0002,,,2.5,BTC-26DEC25-40000-P
26DEC25,2025-12-26,50000.0,C,100.64,0.44972026,90837.47,41.8,0.4485,0.4505,,,1.6,BTC-26DEC25-50000-C
26DEC25,2025-12-26,50000.0,P,100.64,0.00015942,90837.47,1432.7,0.0001,0.0002,,,0.1,BTC-26DEC25-50000-P
26DEC25,2025-12-26,60000.0,C,80.64,0.33990924,90837.47,54.4,0.339,0.3405,,,0.0,BTC-26DEC25-60000-C
26DEC25,2025-12-26,60000.0,P,80.64,0.00043624,90836.69,1802.9,0.0004,0.0005,,,5.2,BTC-26DEC25-60000-P
26DEC25,2025-12-26,65000.0,C,73.93,0.28536413,90837.47,75.0,0.284,0.286,,,0.0,BTC-26DEC25-65000-C
26DEC25,2025-12-26,65000.0,P,73.93,0.00093504,90837.47,2488.5,0.0008,0.0011,,,22.7,BTC-26DEC25-65000-P
26DEC25,2025-12-26,70000.0,C,67.75,0.23140066,90837.47,59.7,0.2305,0.232,,,0.5,BTC-26DEC25-70000-C
26DEC25,2025-12-26,70000.0,P,67.75,0.00201549,90837.47,2975.4,0.0019,0.0021,,,23.8,BTC-26DEC25-70000-P
26DEC25,2025-12-26,75000.0,C,61.46,0.1785066,90837.47,371.4,0.1775,0.1795,,,4.8,BTC-26DEC25-75000-C
26DEC25,2025-12-26,75000.0,P,61.46,0.00416535,90837.47,4322.9,0.004,0.0043,,,53.6,BTC-26DEC25-75000-P
26DEC25,2025-12-26,80000.0,C,56.12,0.12816075,90836.69,975.7,0.1265,0.129,,,2.3,BTC-26DEC25-80000-C
26DEC25,2025-12-26,80000.0,P,56.12,0.00886341,90837.47,6705.0,0.0085,0.009,,,56.4,BTC-26DEC25-80000-P
26DEC25,2025-12-26,82000.0,C,54.11,0.10919365,90837.47,29.1,0.108,0.11,,,0.0,BTC-26DEC25-82000-C
26DEC25,2025-12-26,82000.0,P,54.11,0.01191388,90837.47,1711.3,0.0115,0.012,,,29.8,BTC-26DEC25-82000-P
26DEC25,2025-12-26,84000.0,C,52.15,0.09116623,90836.69,124.3,0.09,0.092,,,0.0,BTC-26DEC25-84000-C
26DEC25,2025-12-26,84000.0,P,52.15,0.01590403,90837.47,611.0,0.0155,0.0165,,,118.9,BTC-26DEC25-84000-P
26DEC25,2025-12-26,85000.0,C,51.57,0.0828448,90836.69,545.3,0.0815,0.0835,,,9.0,BTC-26DEC25-85000-C
26DEC25,2025-12-26,85000.0,P,51.57,0.01859137,90836.69,14068.4,0.0185,0.019,,,591.2,BTC-26DEC25-85000-P
26DEC25,2025-12-26,86000.0,C,50.61,0.07458397,90837.47,758.7,0.0735,0.0755,,,10.1,BTC-26DEC25-86000-C
26DEC25,2025-12-26,86000.0,P,50.61,0.02133933,90837.47,1643.2,0.021,0.022,,,51.7,BTC-26DEC25-86000-P
26DEC25,2025-12-26,88000.0,C,49.02,0.05937277,90836.69,1166.8,0.0585,0.06,,,13.2,BTC-26DEC25-88000-C
26DEC25,2025-12-26,88000.0,P,49.02,0.0281457,90836.69,1009.3,0.0275,0.0285,,,217.8,BTC-26DEC25-88000-P
26DEC25,2025-12-26,90000.0,C,47.64,0.04597211,90837.47,2416.9,0.0455,0.0465,,,93.5,BTC-26DEC25-90000-C
26DEC25,2025-12-26,90000.0,P,47.64,0.0367626,90837.47,3645.8,0.0365,0.037,,,129.0,BTC-26DEC25-90000-P
26DEC25,2025-12-26,92000.0,C,46.65,0.03470933,90837.47,874.1,0.034,0.035,,,54.4,BTC-26DEC25-92000-C
26DEC25,2025-12-26,92000.0,P,46.65,0.04751742,90837.47,1166.1,0.047,0.048,,,13.5,BTC-26DEC25-92000-P
26DEC25,2025-12-26,94000.0,C,45.8,0.02543625,90837.47,1237.1,0.025,0.026,,,31.9,BTC-26DEC25-94000-C
26DEC25,2025-12-26,94000.0,P,45.8,0.06026188,90837.47,633.4,0.0595,0.0615,,,6.0,BTC-26DEC25-94000-P
26DEC25,2025-12-26,95000.0,C,45.78,0.02181228,90837.47,4968.4,0.021,0.022,,,203.2,BTC-26DEC25-95000-C
26DEC25,2025-12-26,95000.0,P,45.78,0.06764669,90836.69,3035.6,0.0665,0.0685,,,13.0,BTC-26DEC25-95000-P
26DEC25,2025-12-26,96000.0,C,45.76,0.01859337,90837.47,1090.4,0.018,0.0185,,,64.3,BTC-26DEC25-96000-C
26DEC25,2025-12-26,96000.0,P,45.76,0.07543656,90837.47,843.7,0.0745,0.0765,,,0.3,BTC-26DEC25-96000-P
26DEC25,2025-12-26,98000.0,C,45.58,0.01319372,90836.69,2113.6,0.0125,0.0135,,,28.9,BTC-26DEC25-98000-C
26DEC25,2025-12-26,98000.0,P,45.58,0.09205447,90837.47,1031.9,0.091,0.093,,,0.2,BTC-26DEC25-98000-P
26DEC25,2025-12-26,100000.0,C,45.8,0.0093504,90837.47,18091.3,0.0085,0.0095,,,549.5,BTC-26DEC25-100000-C
