expiry_str,expiry_date,strike,type,mark_iv,mark_price,underlying_price,open_interest,bid_price,ask_price,best_bid_price,best_ask_price,volume,instrument_name,contractSymbol,underlying_ticker
2025-12-31,2025-12-31,6120.0,C,1.0000000000000003e-05,450.03,6816.509765625,23.0,634.5,662.5,634.5,662.5,4.0,^SPX-2025-12-31-6120.0-C,SPXW251231C06120000,^SPX
2025-12-31,2025-12-31,6120.0,P,0.25659923095703124,3.8,6816.509765625,162.0,3.2,3.5,3.2,3.5,60.0,^SPX-2025-12-31-6120.0-P,SPXW251231P06120000,^SPX
2025-12-31,2025-12-31,6125.0,C,0.38817445327758787,729.62,6816.509765625,125.0,693.5,717.4,693.5,717.4,1.0,^SPX-2025-12-31-6125.0-C,SPXW251231C06125000,^SPX
2025-12-31,2025-12-31,6125.0,P,0.2549512982177735,3.9,6816.509765625,1086.0,3.2,3.5,3.2,3.5,50.0,^SPX-2025-12-31-6125.0-P,SPXW251231P06125000,^SPX
2025-12-31,2025-12-31,6130.0,C,0.3859695803070068,716.64,6816.509765625,60.0,688.4,712.4,688.4,712.4,2.0,^SPX-2025-12-31-6130.0-C,SPXW251231C06130000,^SPX
2025-12-31,2025-12-31,6130.0,P,0.2544782804870606,5.5,6816.509765625,118.0,3.3,3.6,3.3,3.6,8.0,^SPX-2025-12-31-6130.0-P,SPXW251231P06130000,^SPX
2025-12-31,2025-12-31,6135.0,C,0.38416906120300287,699.03,6816.509765625,64.0,683.6,707.5,683.6,707.5,2.0,^SPX-2025-12-31-6135.0-C,SPXW251231C06135000,^SPX
2025-12-31,2025-12-31,6135.0,P,0.2528303477478027,4.3,6816.509765625,213.0,3.3,3.6,3.3,3.6,47.0,^SPX-2025-12-31-6135.0-P,SPXW251231P06135000,^SPX
2025-12-31,2025-12-31,6140.0,C,0.38196418823242184,752.61,6816.509765625,5.0,678.7,702.5,678.7,702.5,1.0,^SPX-2025-12-31-6140.0-C,SPXW251231C06140000,^SPX
2025-12-31,2025-12-31,6140.0,P,0.25345595184326175,4.2,6816.509765625,333.0,3.3,3.8,3.3,3.8,2.0,^SPX-2025-12-31-6140.0-P,SPXW251231P06140000,^SPX
2025-12-31,2025-12-31,6145.0,C,0.38015603981018065,612.07,6816.509765625,15.0,673.7,697.6,673.7,697.6,2.0,^SPX-2025-12-31-6145.0-C,SPXW251231C06145000,^SPX
2025-12-31,2025-12-31,6145.0,P,0.2506636213684082,4.45,6816.509765625,197.0,3.4,3.7,3.4,3.7,17.0,^SPX-2025-12-31-6145.0-P,SPXW251231P06145000,^SPX
2025-12-31,2025-12-31,6150.0,C,0.3779435375213622,707.1,6816.509765625,299.0,668.6,692.6,668.6,692.6,1.0,^SPX-2025-12-31-6150.0-C,SPXW251231C06150000,^SPX
2025-12-31,2025-12-31,6150.0,P,0.25012956909179684,3.9,6816.509765625,6473.0,3.5,3.8,3.5,3.8,61.0,^SPX-2025-12-31-6150.0-P,SPXW251231P06150000,^SPX
2025-12-31,2025-12-31,6155.0,C,1.0000000000000003e-05,405.69,6816.509765625,1.0,597.6,634.3,597.6,634.3,,^SPX-2025-12-31-6155.0-C,SPXW251231C06155000,^SPX
2025-12-31,2025-12-31,6155.0,P,0.24845111907958983,3.8,6816.509765625,332.0,3.5,3.8,3.5,3.8,7.0,^SPX-2025-12-31-6155.0-P,SPXW251231P06155000,^SPX
2025-12-31,2025-12-31,6160.0,C,1.0000000000000003e-05,569.32,6816.509765625,30.0,567.3,578.1,567.3,578.1,15.0,^SPX-2025-12-31-6160.0-C,SPXW251231C06160000,^SPX
2025-12-31,2025-12-31,6160.0,P,0.2478865495300293,3.72,6816.509765625,185.0,3.6,3.9,3.6,3.9,45.0,^SPX-2025-12-31-6160.0-P,SPXW251231P06160000,^SPX
2025-12-31,2025-12-31,6165.0,C,1.0000000000000003e-05,399.55,6816.509765625,3.0,588.8,626.4,588.8,626.4,2.0,^SPX-2025-12-31-6165.0-C,SPXW251231C06165000,^SPX
2025-12-31,2025-12-31,6165.0,P,0.24622335815429688,4.9,6816.509765625,120.0,3.6,3.9,3.6,3.9,12.0,^SPX-2025-12-31-6165.0-P,SPXW251231P06165000,^SPX
2025-12-31,2025-12-31,6170.0,C,1.0000000000000003e-05,430.52,6816.509765625,3.0,583.3,622.0,583.3,622.0,2.0,^SPX-2025-12-31-6170.0-C,SPXW251231C06170000,^SPX
2025-12-31,2025-12-31,6170.0,P,0.2456130126953125,4.81,6816.509765625,108.0,3.7,4.0,3.7,4.0,1.0,^SPX-2025-12-31-6170.0-P,SPXW251231P06170000,^SPX
2025-12-31,2025-12-31,6175.0,C,0.3680559410858154,680.71,6816.509765625,165.0,643.9,667.9,643.9,667.9,2.0,^SPX-2025-12-31-6175.0-C,SPXW251231C06175000,^SPX
2025-12-31,2025-12-31,6175.0,P,0.24393456268310548,3.6,6816.509765625,2373.0,3.7,4.0,3.7,4.0,10.0,^SPX-2025-12-31-6175.0-P,SPXW251231P06175000,^SPX
2025-12-31,2025-12-31,6180.0,C,0.36622490470886226,640.65,6816.509765625,39.0,639.5,663.0,639.5,663.0,6.0,^SPX-2025-12-31-6180.0-C,SPXW251231C06180000,^SPX
2025-12-31,2025-12-31,6180.0,P,0.24329369995117187,4.6,6816.509765625,1344.0,3.8,4.1,3.8,4.1,30.0,^SPX-2025-12-31-6180.0-P,SPXW251231P06180000,^SPX
2025-12-31,2025-12-31,6185.0,C,0.3639971437835694,642.4,6816.509765625,40.0,634.2,658.0,634.2,658.0,5.0,^SPX-2025-12-31-6185.0-C,SPXW251231C06185000,^SPX
2025-12-31,2025-12-31,6185.0,P,0.24161524993896483,6.7,6816.509765625,101.0,3.8,4.1,3.8,4.1,27.0,^SPX-2025-12-31-6185.0-P,SPXW251231P06185000,^SPX
2025-12-31,2025-12-31,6190.0,C,1.0000000000000003e-05,590.5,6816.509765625,1.0,614.1,622.1,614.1,622.1,2.0,^SPX-2025-12-31-6190.0-C,SPXW251231C06190000,^SPX
2025-12-31,2025-12-31,6190.0,P,0.240943869934082,5.1,6816.509765625,196.0,3.9,4.2,3.9,4.2,101.0,^SPX-2025-12-31-6190.0-P,SPXW251231P06190000,^SPX
2025-12-31,2025-12-31,6195.0,C,0.36031981239318844,633.04,6816.509765625,15.0,624.6,648.2,624.6,648.2,5.0,^SPX-2025-12-31-6195.0-C,SPXW251231C06195000,^SPX
2025-12-31,2025-12-31,6195.0,P,0.2392501612854004,7.4,6816.509765625,362.0,3.9,4.2,3.9,4.2,5.0,^SPX-2025-12-31-6195.0-P,SPXW251231P06195000,^SPX
2025-12-31,2025-12-31,6200.0,C,0.35542179008483876,656.4,6816.509765625,1723.0,625.8,642.5,625.8,642.5,101.0,^SPX-2025-12-31-6200.0-C,SPXW251231C06200000,^SPX
2025-12-31,2025-12-31,6200.0,P,0.23854826400756834,4.22,6816.509765625,6662.0,4.0,4.3,4.0,4.3,68.0,^SPX-2025-12-31-6200.0-P,SPXW251231P06200000,^SPX
2025-12-31,2025-12-31,6205.0,C,1.0000000000000003e-05,404.11,6816.509765625,2.0,551.8,592.1,551.8,592.1,,^SPX-2025-12-31-6205.0-C,SPXW251231C06205000,^SPX
2025-12-31,2025-12-31,6205.0,P,0.23685455535888672,5.0,6816.509765625,154.0,4.0,4.3,4.0,4.3,12.0,^SPX-2025-12-31-6205.0-P,SPXW251231P06205000,^SPX
2025-12-31,2025-12-31,6210.0,C,0.41491902835845945,760.88,6816.509765625,32.0,639.5,651.4,639.5,651.4,1.0,^SPX-2025-12-31-6210.0-C,SPXW251231C06210000,^SPX
2025-12-31,2025-12-31,6210.0,P,0.23612214080810545,5.0,6816.509765625,153.0,4.1,4.4,4.1,4.4,1.0,^SPX-2025-12-31-6210.0-P,SPXW251231P06210000,^SPX
2025-12-31,2025-12-31,6215.0,C,0.35253027847290036,675.75,6816.509765625,5.0,604.5,628.5,604.5,628.5,2.0,^SPX-2025-12-31-6215.0-C,SPXW251231C06215000,^SPX
2025-12-31,2025-12-31,6215.0,P,0.23535920898437498,5.28,6816.509765625,74.0,4.2,4.5,4.2,4.5,9.0,^SPX-2025-12-31-6215.0-P,SPXW251231P06215000,^SPX
2025-12-31,2025-12-31,6220.0,C,0.4109250802612304,738.15,6816.509765625,96.0,629.9,641.7,629.9,641.7,136.0,^SPX-2025-12-31-6220.0-C,SPXW251231C06220000,^SPX
2025-12-31,2025-12-31,6220.0,P,0.23366550033569333,7.48,6816.509765625,115.0,4.2,4.5,4.2,4.5,13.0,^SPX-2025-12-31-6220.0-P,SPXW251231P06220000,^SPX
2025-12-31,2025-12-31,6225.0,C,0.34582410774230954,619.0,6816.509765625,1125.0,600.0,617.9,600.0,617.9,2.0,^SPX-2025-12-31-6225.0-C,SPXW251231C06225000,^SPX
2025-12-31,2025-12-31,6225.0,P,0.23288730987548828,5.1,6816.509765625,1106.0,4.3,4.6,4.3,4.6,3.0,^SPX-2025-12-31-6225.0-P,SPXW251231P06225000,^SPX
2025-12-31,2025-12-31,6230.0,C,0.34655652229309075,630.69,6816.509765625,107.0,590.1,613.7,590.1,613.7,4.0,^SPX-2025-12-31-6230.0-C,SPXW251231C06230000,^SPX
2025-12-31,2025-12-31,6230.0,P,0.23207860214233395,4.86,6816.509765625,246.0,4.4,4.7,4.4,4.7,31.0,^SPX-2025-12-31-6230.0-P,SPXW251231P06230000,^SPX
2025-12-31,2025-12-31,6235.0,C,1.0000000000000003e-05,449.4,6816.509765625,4.0,502.9,512.9,502.9,512.9,2.0,^SPX-2025-12-31-6235.0-C,SPXW251231C06235000,^SPX
2025-12-31,2025-12-31,6235.0,P,0.2303696348571777,4.4,6816.509765625,287.0,4.4,4.7,4.4,4.7,3.0,^SPX-2025-12-31-6235.0-P,SPXW251231P06235000,^SPX
2025-12-31,2025-12-31,6240.0,C,0.3424366904449463,621.4,6816.509765625,47.0,579.8,603.8,579.8,603.8,4.0,^SPX-2025-12-31-6240.0-C,SPXW251231C06240000,^SPX
2025-12-31,2025-12-31,6240.0,P,0.2295304098510742,5.06,6816.509765625,313.0,4.5,4.8,4.5,4.8,1.0,^SPX-2025-12-31-6240.0-P,SPXW251231P06240000,^SPX
2025-12-31,2025-12-31,6245.0,C,1.0000000000000003e-05,517.98,6816.509765625,2.0,0.0,0.0,0.0,0.0,1.0,^SPX-2025-12-31-6245.0-C,SPXW251231C06245000,^SPX
2025-12-31,2025-12-31,6245.0,P,0.22867592620849608,4.3,6816.509765625,110.0,4.6,4.9,4.6,4.9,3.0,^SPX-2025-12-31-6245.0-P,SPXW251231P06245000,^SPX
2025-12-31,2025-12-31,6250.0,C,0.3386601779174804,622.88,6816.509765625,499.0,570.2,594.0,570.2,594.0,2.0,^SPX-2025-12-31-6250.0-C,SPXW251231C06250000,^SPX
2025-12-31,2025-12-31,6250.0,P,0.22695170028686518,5.3,6816.509765625,8467.0,4.6,4.9,4.6,4.9,17.0,^SPX-2025-12-31-6250.0-P,SPXW251231P06250000,^SPX
2025-12-31,2025-12-31,6255.0,C,1.0000000000000003e-05,405.41,6816.509765625,1.0,487.0,498.1,487.0,498.1,2.0,^SPX-2025-12-31-6255.0-C,SPXW251231C06255000,^SPX
2025-12-31,2025-12-31,6255.0,P,0.2260819580078125,5.8,6816.509765625,395.0,4.7,5.0,4.7,5.0,6.0,^SPX-2025-12-31-6255.0-P,SPXW251231P06255000,^SPX
2025-12-31,2025-12-31,6260.0,C,0.3348760360717773,645.9,6816.509765625,19.0,560.2,584.2,560.2,584.2,1.0,^SPX-2025-12-31-6260.0-C,SPXW251231C06260000,^SPX
2025-12-31,2025-12-31,6260.0,P,0.22518169845581054,5.09,6816.509765625,154.0,4.8,5.1,4.8,5.1,7.0,^SPX-2025-12-31-6260.0-P,SPXW251231P06260000,^SPX
2025-12-31,2025-12-31,6265.0,C,1.0000000000000003e-05,442.33,6816.509765625,4.0,478.8,489.8,478.8,489.8,2.0,^SPX-2025-12-31-6265.0-C,SPXW251231C06265000,^SPX
2025-12-31,2025-12-31,6265.0,P,0.22426618026733391,5.5,6816.509765625,205.0,4.9,5.2,4.9,5.2,7.0,^SPX-2025-12-31-6265.0-P,SPXW251231P06265000,^SPX
2025-12-31,2025-12-31,6270.0,C,0.331061376953125,597.29,6816.509765625,10.0,550.8,574.4,550.8,574.4,6.0,^SPX-2025-12-31-6270.0-C,SPXW251231C06270000,^SPX
2025-12-31,2025-12-31,6270.0,P,0.22333540344238278,5.6,6816.509765625,128.0,4.9,5.3,4.9,5.3,6.0,^SPX-2025-12-31-6270.0-P,SPXW251231P06270000,^SPX
2025-12-31,2025-12-31,6275.0,C,0.3291540473937988,600.02,6816.509765625,815.0,550.9,569.5,550.9,569.5,2.0,^SPX-2025-12-31-6275.0-C,SPXW251231C06275000,^SPX
2025-12-31,2025-12-31,6275.0,P,0.2215806602478027,5.9,6816.509765625,1995.0,5.0,5.3,5.0,5.3,4.0,^SPX-2025-12-31-6275.0-P,SPXW251231P06275000,^SPX
2025-12-31,2025-12-31,6280.0,C,0.32723145919799806,582.87,6816.509765625,17.0,541.0,564.6,541.0,564.6,4.0,^SPX-2025-12-31-6280.0-C,SPXW251231C06280000,^SPX
2025-12-31,2025-12-31,6280.0,P,0.2206193661499023,6.14,6816.509765625,226.0,5.1,5.4,5.1,5.4,4.0,^SPX-2025-12-31-6280.0-P,SPXW251231P06280000,^SPX
2025-12-31,2025-12-31,6285.0,C,0.32530887100219724,577.07,6816.509765625,8.0,536.1,559.7,536.1,559.7,2.0,^SPX-2025-12-31-6285.0-C,SPXW251231C06285000,^SPX
2025-12-31,2025-12-31,6285.0,P,0.21964281341552733,6.1,6816.509765625,167.0,5.2,5.5,5.2,5.5,29.0,^SPX-2025-12-31-6285.0-P,SPXW251231P06285000,^SPX
2025-12-31,2025-12-31,6290.0,C,0.3233862828063964,624.54,6816.509765625,10.0,530.8,554.8,530.8,554.8,1.0,^SPX-2025-12-31-6290.0-C,SPXW251231C06290000,^SPX
2025-12-31,2025-12-31,6290.0,P,0.2186510020446777,6.2,6816.509765625,5756.0,5.3,5.6,5.3,5.6,10.0,^SPX-2025-12-31-6290.0-P,SPXW251231P06290000,^SPX
2025-12-31,2025-12-31,6295.0,C,0.32145225063323973,383.18,6816.509765625,3.0,525.9,549.9,525.9,549.9,1.0,^SPX-2025-12-31-6295.0-C,SPXW251231C06295000,^SPX
2025-12-31,2025-12-31,6295.0,P,0.2176439320373535,6.3,6816.509765625,255.0,5.4,5.7,5.4,5.7,3.0,^SPX-2025-12-31-6295.0-P,SPXW251231P06295000,^SPX
2025-12-31,2025-12-31,6300.0,C,0.3167716638946533,538.26,6816.509765625,2328.0,527.7,544.2,527.7,544.2,2.0,^SPX-2025-12-31-6300.0-C,SPXW251231C06300000,^SPX
2025-12-31,2025-12-31,6300.0,P,0.21662160339355468,5.9,6816.509765625,28380.0,5.5,5.8,5.5,5.8,527.0,^SPX-2025-12-31-6300.0-P,SPXW251231P06300000,^SPX
2025-12-31,2025-12-31,6305.0,C,0.31757274230957033,596.68,6816.509765625,5.0,516.1,540.1,516.1,540.1,2.0,^SPX-2025-12-31-6305.0-C,SPXW251231C06305000,^SPX
2025-12-31,2025-12-31,6305.0,P,0.21628591339111325,9.4,6816.509765625,236.0,5.4,6.0,5.4,6.0,52.0,^SPX-2025-12-31-6305.0-P,SPXW251231P06305000,^SPX
2025-12-31,2025-12-31,6310.0,C,0.31562726615905756,528.46,6816.509765625,53.0,511.6,535.2,511.6,535.2,2.0,^SPX-2025-12-31-6310.0-C,SPXW251231C06310000,^SPX
2025-12-31,2025-12-31,6310.0,P,0.21521780883789063,5.8,6816.509765625,316.0,5.5,6.1,5.5,6.1,3.0,^SPX-2025-12-31-6310.0-P,SPXW251231P06310000,^SPX
2025-12-31,2025-12-31,6315.0,C,1.0000000000000003e-05,481.03,6816.509765625,1.0,454.3,462.1,454.3,462.1,2.0,^SPX-2025-12-31-6315.0-C,SPXW251231C06315000,^SPX
2025-12-31,2025-12-31,6315.0,P,0.21413444564819334,6.61,6816.509765625,90.0,5.6,6.2,5.6,6.2,39.0,^SPX-2025-12-31-6315.0-P,SPXW251231P06315000,^SPX
2025-12-31,2025-12-31,6320.0,C,1.0000000000000003e-05,339.92,6816.509765625,3.0,457.0,495.4,457.0,495.4,1.0,^SPX-2025-12-31-6320.0-C,SPXW251231C06320000,^SPX
2025-12-31,2025-12-31,6320.0,P,0.21234918518066404,6.75,6816.509765625,2280.0,5.9,6.2,5.9,6.2,6.0,^SPX-2025-12-31-6320.0-P,SPXW251231P06320000,^SPX
2025-12-31,2025-12-31,6325.0,C,0.3097526911163331,566.5,6816.509765625,335.0,496.9,520.5,496.9,520.5,4.0,^SPX-2025-12-31-6325.0-C,SPXW251231C06325000,^SPX
2025-12-31,2025-12-31,6325.0,P,0.21123530471801755,6.6,6816.509765625,14510.0,6.0,6.3,6.0,6.3,21.0,^SPX-2025-12-31-6325.0-P,SPXW251231P06325000,^SPX
2025-12-31,2025-12-31,6330.0,C,0.30811238769531246,545.45,6816.509765625,11.0,492.1,515.7,492.1,515.7,3.0,^SPX-2025-12-31-6330.0-C,SPXW251231C06330000,^SPX
2025-12-31,2025-12-31,6330.0,P,0.21012142425537106,6.4,6816.509765625,34853.0,6.1,6.4,6.1,6.4,26.0,^SPX-2025-12-31-6330.0-P,SPXW251231P06330000,^SPX
2025-12-31,2025-12-31,6335.0,C,0.3061363942718506,562.76,6816.509765625,29.0,487.2,510.8,487.2,510.8,1.0,^SPX-2025-12-31-6335.0-C,SPXW251231C06335000,^SPX
2025-12-31,2025-12-31,6335.0,P,0.20963314788818355,7.2,6816.509765625,370.0,6.1,6.6,6.1,6.6,3.0,^SPX-2025-12-31-6335.0-P,SPXW251231P06335000,^SPX
2025-12-31,2025-12-31,6340.0,C,0.3041527715301513,542.2,6816.509765625,59.0,482.2,505.9,482.2,505.9,5.0,^SPX-2025-12-31-6340.0-C,SPXW251231C06340000,^SPX
2025-12-31,2025-12-31,6340.0,P,0.20847349151611322,7.7,6816.509765625,191.0,6.2,6.7,6.2,6.7,6.0,^SPX-2025-12-31-6340.0-P,SPXW251231P06340000,^SPX
2025-12-31,2025-12-31,6345.0,C,0.30216914878845214,497.21,6816.509765625,14.0,477.4,501.0,477.4,501.0,3.0,^SPX-2025-12-31-6345.0-C,SPXW251231C06345000,^SPX
2025-12-31,2025-12-31,6345.0,P,0.20793943923950192,8.8,6816.509765625,118.0,6.3,6.9,6.3,6.9,5.0,^SPX-2025-12-31-6345.0-P,SPXW251231P06345000,^SPX
2025-12-31,2025-12-31,6350.0,C,0.30049832809448246,491.31,6816.509765625,702.0,472.6,496.2,472.6,496.2,4.0,^SPX-2025-12-31-6350.0-C,SPXW251231C06350000,^SPX
2025-12-31,2025-12-31,6350.0,P,0.20610840286254878,7.0,6816.509765625,6108.0,6.5,6.9,6.5,6.9,49.0,^SPX-2025-12-31-6350.0-P,SPXW251231P06350000,^SPX
2025-12-31,2025-12-31,6355.0,C,0.29849563205718993,338.2,6816.509765625,5.0,467.6,491.3,467.6,491.3,2.0,^SPX-2025-12-31-6355.0-C,SPXW251231C06355000,^SPX
2025-12-31,2025-12-31,6355.0,P,0.20552857467651364,7.53,6816.509765625,82.0,6.5,7.1,6.5,7.1,8.0,^SPX-2025-12-31-6355.0-P,SPXW251231P06355000,^SPX
2025-12-31,2025-12-31,6360.0,C,0.29649293601989746,323.6,6816.509765625,23.0,462.8,486.4,462.8,486.4,9.0,^SPX-2025-12-31-6360.0-C,SPXW251231C06360000,^SPX
2025-12-31,2025-12-31,6360.0,P,0.20430788375854486,6.5,6816.509765625,98.0,6.7,7.2,6.7,7.2,10.0,^SPX-2025-12-31-6360.0-P,SPXW251231P06360000,^SPX
2025-12-31,2025-12-31,6365.0,C,0.19850960189819333,300.29,6816.509765625,4.0,419.9,458.1,419.9,458.1,2.0,^SPX-2025-12-31-6365.0-C,SPXW251231C06365000,^SPX
2025-12-31,2025-12-31,6365.0,P,0.20246158874511716,8.23,6816.509765625,921.0,6.9,7.2,6.9,7.2,234.0,^SPX-2025-12-31-6365.0-P,SPXW251231P06365000,^SPX
2025-12-31,2025-12-31,6370.0,C,0.29277745803832994,332.38,6816.509765625,19.0,453.0,476.7,453.0,476.7,1.0,^SPX-2025-12-31-6370.0-C,SPXW251231C06370000,^SPX
2025-12-31,2025-12-31,6370.0,P,0.2024005541992187,8.1,6816.509765625,186.0,6.9,7.5,6.9,7.5,95.0,^SPX-2025-12-31-6370.0-P,SPXW251231P06370000,^SPX
2025-12-31,2025-12-31,6375.0,C,0.28856225971221916,489.6,6816.509765625,1127.0,453.5,471.1,453.5,471.1,1.0,^SPX-2025-12-31-6375.0-C,SPXW251231C06375000,^SPX
2025-12-31,2025-12-31,6375.0,P,0.200554259185791,7.5,6816.509765625,2437.0,7.2,7.5,7.2,7.5,81.0,^SPX-2025-12-31-6375.0-P,SPXW251231P06375000,^SPX
2025-12-31,2025-12-31,6380.0,C,0.2890314627838134,322.2,6816.509765625,52.0,443.5,467.0,443.5,467.0,6.0,^SPX-2025-12-31-6380.0-C,SPXW251231C06380000,^SPX
2025-12-31,2025-12-31,6380.0,P,0.19985236190795896,7.7,6816.509765625,193.0,7.3,7.7,7.3,7.7,90.0,^SPX-2025-12-31-6380.0-P,SPXW251231P06380000,^SPX
2025-12-31,2025-12-31,6385.0,C,1.0000000000000003e-05,315.5,6816.509765625,10.0,382.4,393.4,382.4,393.4,1.0,^SPX-2025-12-31-6385.0-C,SPXW251231C06385000,^SPX
2025-12-31,2025-12-31,6385.0,P,0.1991199473571777,8.5,6816.509765625,77.0,7.4,7.9,7.4,7.9,14.0,^SPX-2025-12-31-6385.0-P,SPXW251231P06385000,^SPX
2025-12-31,2025-12-31,6390.0,C,0.28556012298583977,447.6,6816.509765625,22.0,433.7,457.4,433.7,457.4,1.0,^SPX-2025-12-31-6390.0-C,SPXW251231C06390000,^SPX
2025-12-31,2025-12-31,6390.0,P,0.19780007530212404,8.0,6816.509765625,152.0,7.6,8.0,7.6,8.0,97.0,^SPX-2025-12-31-6390.0-P,SPXW251231P06390000,^SPX
2025-12-31,2025-12-31,6395.0,C,0.2835078363800049,442.8,6816.509765625,107.0,428.8,452.5,428.8,452.5,1.0,^SPX-2025-12-31-6395.0-C,SPXW251231C06395000,^SPX
2025-12-31,2025-12-31,6395.0,P,0.19646494461059572,9.3,6816.509765625,118.0,7.8,8.1,7.8,8.1,46.0,^SPX-2025-12-31-6395.0-P,SPXW251231P06395000,^SPX
2025-12-31,2025-12-31,6400.0,C,0.27932696998596185,440.0,6816.509765625,1659.0,430.8,446.9,430.8,446.9,1.0,^SPX-2025-12-31-6400.0-C,SPXW251231C06400000,^SPX
2025-12-31,2025-12-31,6400.0,P,0.1951298139190674,8.3,6816.509765625,9660.0,7.9,8.2,7.9,8.2,103.0,^SPX-2025-12-31-6400.0-P,SPXW251231P06400000,^SPX
2025-12-31,2025-12-31,6405.0,C,0.27998309135437005,443.19,6816.509765625,8.0,419.2,442.9,419.2,442.9,2.0,^SPX-2025-12-31-6405.0-C,SPXW251231C06405000,^SPX
2025-12-31,2025-12-31,6405.0,P,0.19535869346618653,10.5,6816.509765625,231.0,8.0,8.6,8.0,8.6,2.0,^SPX-2025-12-31-6405.0-P,SPXW251231P06405000,^SPX
2025-12-31,2025-12-31,6410.0,C,0.2782054602050781,437.1,6816.509765625,69.0,414.1,438.1,414.1,438.1,4.0,^SPX-2025-12-31-6410.0-C,SPXW251231C06410000,^SPX
2025-12-31,2025-12-31,6410.0,P,0.1939777868652344,9.63,6816.509765625,123.0,8.2,8.7,8.2,8.7,2.0,^SPX-2025-12-31-6410.0-P,SPXW251231P06410000,^SPX
2025-12-31,2025-12-31,6415.0,C,0.27641257041931144,412.07,6816.509765625,15.0,409.3,433.3,409.3,433.3,1.0,^SPX-2025-12-31-6415.0-C,SPXW251231C06415000,^SPX
2025-12-31,2025-12-31,6415.0,P,0.1925739923095703,10.9,6816.509765625,219.0,8.4,8.8,8.4,8.8,44.0,^SPX-2025-12-31-6415.0-P,SPXW251231P06415000,^SPX
2025-12-31,2025-12-31,6420.0,C,0.27461968063354497,285.7,6816.509765625,7.0,404.5,428.5,404.5,428.5,3.0,^SPX-2025-12-31-6420.0-C,SPXW251231C06420000,^SPX
2025-12-31,2025-12-31,6420.0,P,0.1921772677612305,10.1,6816.509765625,166.0,8.5,9.1,8.5,9.1,2.0,^SPX-2025-12-31-6420.0-P,SPXW251231P06420000,^SPX
2025-12-31,2025-12-31,6425.0,C,0.27280771755218497,435.83,6816.509765625,627.0,399.7,423.7,399.7,423.7,15.0,^SPX-2025-12-31-6425.0-C,SPXW251231C06425000,^SPX
2025-12-31,2025-12-31,6425.0,P,0.1907429559326172,10.18,6816.509765625,5088.0,8.8,9.2,8.8,9.2,58.0,^SPX-2025-12-31-6425.0-P,SPXW251231P06425000,^SPX
2025-12-31,2025-12-31,6430.0,C,0.2709881251525879,436.51,6816.509765625,106.0,394.9,418.9,394.9,418.9,2.0,^SPX-2025-12-31-6430.0-C,SPXW251231C06430000,^SPX
2025-12-31,2025-12-31,6430.0,P,0.1902699382019043,9.0,6816.509765625,259.0,8.9,9.5,8.9,9.5,37.0,^SPX-2025-12-31-6430.0-P,SPXW251231P06430000,^SPX
2025-12-31,2025-12-31,6435.0,C,0.2691609034347534,282.29,6816.509765625,351.0,390.1,414.1,390.1,414.1,1.0,^SPX-2025-12-31-6435.0-C,SPXW251231C06435000,^SPX
2025-12-31,2025-12-31,6435.0,P,0.18927812683105472,8.73,6816.509765625,338.0,9.1,9.7,9.1,9.7,6.0,^SPX-2025-12-31-6435.0-P,SPXW251231P06435000,^SPX
2025-12-31,2025-12-31,6440.0,C,0.2673184230804443,276.6,6816.509765625,360.0,385.3,409.3,385.3,409.3,6.0,^SPX-2025-12-31-6440.0-C,SPXW251231C06440000,^SPX
2025-12-31,2025-12-31,6440.0,P,0.18779803909301757,10.9,6816.509765625,291.0,9.4,9.8,9.4,9.8,28.0,^SPX-2025-12-31-6440.0-P,SPXW251231P06440000,^SPX
2025-12-31,2025-12-31,6445.0,C,0.2654721280670166,302.1,6816.509765625,12.0,380.5,404.5,380.5,404.5,1.0,^SPX-2025-12-31-6445.0-C,SPXW251231C06445000,^SPX
2025-12-31,2025-12-31,6445.0,P,0.18676045181274414,10.5,6816.509765625,234.0,9.6,10.0,9.6,10.0,34.0,^SPX-2025-12-31-6445.0-P,SPXW251231P06445000,^SPX
2025-12-31,2025-12-31,6450.0,C,0.25300963672637944,408.98,6816.509765625,4827.0,382.7,396.0,382.7,396.0,1.0,^SPX-2025-12-31-6450.0-C,SPXW251231C06450000,^SPX
2025-12-31,2025-12-31,6450.0,P,0.18570760589599605,10.23,6816.509765625,8437.0,9.8,10.2,9.8,10.2,135.0,^SPX-2025-12-31-6450.0-P,SPXW251231P06450000,^SPX
2025-12-31,2025-12-31,6455.0,C,0.26201604690551755,414.83,6816.509765625,38.0,371.0,395.0,371.0,395.0,61.0,^SPX-2025-12-31-6455.0-C,SPXW251231C06455000,^SPX
2025-12-31,2025-12-31,6455.0,P,0.1846242427062988,10.9,6816.509765625,116.0,10.0,10.4,10.0,10.4,27.0,^SPX-2025-12-31-6455.0-P,SPXW251231P06455000,^SPX
2025-12-31,2025-12-31,6460.0,C,0.260135419960022,406.46,6816.509765625,28.0,366.2,390.2,366.2,390.2,1.0,^SPX-2025-12-31-6460.0-C,SPXW251231C06460000,^SPX
2025-12-31,2025-12-31,6460.0,P,0.18352562088012692,11.66,6816.509765625,272.0,10.2,10.6,10.2,10.6,37.0,^SPX-2025-12-31-6460.0-P,SPXW251231P06460000,^SPX
